Total Length (aa)	
193	DDPX_ECOLI
193	DDPX_ECOLI
193	DDPX_ECOLI
115	GLRX4_ECOLI
115	GLRX4_ECOLI
225	RPE_ECOLI
225	RPE_ECOLI
225	RPE_ECOLI
225	RPE_ECOLI
225	RPE_ECOLI
375	INTE_ECOLI
375	INTE_ECOLI
403	YGEY_ECOLI
403	YGEY_ECOLI
297	ICIA_ECOLI
297	ICIA_ECOLI
297	ICIA_ECOLI
383	YDIO_ECOLI
383	YDIO_ECOLI
383	YDIO_ECOLI
383	YDIO_ECOLI
525	GUAA_ECOLI
525	GUAA_ECOLI
525	GUAA_ECOLI
525	GUAA_ECOLI
525	GUAA_ECOLI
525	GUAA_ECOLI
525	GUAA_ECOLI
714	RIR3_ECOLI
714	RIR3_ECOLI
714	RIR3_ECOLI
714	RIR3_ECOLI
714	RIR3_ECOLI
714	RIR3_ECOLI
113	YMFI_ECOLI
224	RFFC_ECOLI
224	RFFC_ECOLI
224	RFFC_ECOLI
451	AGAL_ECOLI
451	AGAL_ECOLI
451	AGAL_ECOLI
451	AGAL_ECOLI
451	AGAL_ECOLI
223	YGIB_ECOLI
223	YGIB_ECOLI
223	YGIB_ECOLI
74	CSPD_ECOLI
327	QOR1_ECOLI
327	QOR1_ECOLI
327	QOR1_ECOLI
327	QOR1_ECOLI
327	QOR1_ECOLI
467	EUTE_ECOLI
467	EUTE_ECOLI
467	EUTE_ECOLI
467	EUTE_ECOLI
467	EUTE_ECOLI
467	EUTE_ECOLI
442	SDHD_ECOLI
442	SDHD_ECOLI
442	SDHD_ECOLI
442	SDHD_ECOLI
442	SDHD_ECOLI
442	SDHD_ECOLI
442	SDHD_ECOLI
66	TORI_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
729	YFJK_ECOLI
78	YCGZ_ECOLI
219	NSR_ECOLI
219	NSR_ECOLI
219	NSR_ECOLI
219	NSR_ECOLI
267	DKGB_ECOLI
267	DKGB_ECOLI
267	DKGB_ECOLI
267	DKGB_ECOLI
295	EUTC_ECOLI
295	EUTC_ECOLI
295	EUTC_ECOLI
269	AGAR_ECOLI
269	AGAR_ECOLI
269	AGAR_ECOLI
483	PRPD_ECOLI
483	PRPD_ECOLI
483	PRPD_ECOLI
483	PRPD_ECOLI
483	PRPD_ECOLI
129	YAER_ECOLI
129	YAER_ECOLI
119	YDAY_ECOLI
753	CATE_ECOLI
753	CATE_ECOLI
216	CSGD_ECOLI
216	CSGD_ECOLI
298	YHAJ_ECOLI
298	YHAJ_ECOLI
298	YHAJ_ECOLI
154	SOXR_ECOLI
154	SOXR_ECOLI
235	YJBM_ECOLI
235	YJBM_ECOLI
235	YJBM_ECOLI
366	YGHO_ECOLI
366	YGHO_ECOLI
366	YGHO_ECOLI
366	YGHO_ECOLI
366	YGHO_ECOLI
196	PINQ_ECOLI
165	YAFM_ECOLI
165	YAFM_ECOLI
202	LEXA_ECOLI
202	LEXA_ECOLI
303	SYGA_ECOLI
303	SYGA_ECOLI
210	SGCE_ECOLI
210	SGCE_ECOLI
117	ARSR_ECOLI
132	YAFO_ECOLI
457	FLII_ECOLI
457	FLII_ECOLI
457	FLII_ECOLI
457	FLII_ECOLI
182	IDI_ECOLI
182	IDI_ECOLI
167	INSB1_ECOLI
260	SGCR_ECOLI
260	SGCR_ECOLI
260	SGCR_ECOLI
260	SGCR_ECOLI
491	G6PD_ECOLI
491	G6PD_ECOLI
491	G6PD_ECOLI
491	G6PD_ECOLI
254	GLCC_ECOLI
254	GLCC_ECOLI
194	RIMJ_ECOLI
194	RIMJ_ECOLI
329	MOAA_ECOLI
167	YFBM_ECOLI
447	ASSY_ECOLI
447	ASSY_ECOLI
447	ASSY_ECOLI
375	RUMB_ECOLI
375	RUMB_ECOLI
375	RUMB_ECOLI
375	RUMB_ECOLI
375	RUMB_ECOLI
470	UXAC_ECOLI
470	UXAC_ECOLI
167	FTNB_ECOLI
167	FTNB_ECOLI
156	RISB_ECOLI
156	RISB_ECOLI
156	RISB_ECOLI
156	RISB_ECOLI
210	FIMZ_ECOLI
210	FIMZ_ECOLI
210	FIMZ_ECOLI
210	FIMZ_ECOLI
210	FIMZ_ECOLI
212	MSRA_ECOLI
212	MSRA_ECOLI
84	YOEB_ECOLI
386	YGIC_ECOLI
386	YGIC_ECOLI
243	YFIH_ECOLI
309	KDGK_ECOLI
309	KDGK_ECOLI
309	KDGK_ECOLI
90	RCNR_ECOLI
432	TILS_ECOLI
432	TILS_ECOLI
432	TILS_ECOLI
306	YCJY_ECOLI
306	YCJY_ECOLI
306	YCJY_ECOLI
306	YCJY_ECOLI
306	YCJY_ECOLI
87	YNAK_ECOLI
85	YIDD_ECOLI
240	FOLM_ECOLI
240	FOLM_ECOLI
240	FOLM_ECOLI
753	YBHJ_ECOLI
753	YBHJ_ECOLI
753	YBHJ_ECOLI
753	YBHJ_ECOLI
753	YBHJ_ECOLI
753	YBHJ_ECOLI
225	YJJG_ECOLI
225	YJJG_ECOLI
225	YJJG_ECOLI
76	YJHD_ECOLI
76	YJHD_ECOLI
288	INSF5_ECOLI
288	INSF5_ECOLI
321	DUSB_ECOLI
321	DUSB_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
759	MAO2_ECOLI
402	TDCD_ECOLI
402	TDCD_ECOLI
402	TDCD_ECOLI
402	TDCD_ECOLI
261	YLBA_ECOLI
261	YLBA_ECOLI
261	YLBA_ECOLI
261	YLBA_ECOLI
261	YLBA_ECOLI
261	YLBA_ECOLI
196	HIS5_ECOLI
196	HIS5_ECOLI
196	HIS5_ECOLI
196	HIS5_ECOLI
155	MNTR_ECOLI
155	MNTR_ECOLI
96	YBCO_ECOLI
294	GARR_ECOLI
294	GARR_ECOLI
294	GARR_ECOLI
294	GARR_ECOLI
294	GARR_ECOLI
350	GLCE_ECOLI
350	GLCE_ECOLI
350	GLCE_ECOLI
350	GLCE_ECOLI
350	GLCE_ECOLI
350	GLCE_ECOLI
132	HYAE_ECOLI
282	YIAJ_ECOLI
282	YIAJ_ECOLI
282	YIAJ_ECOLI
282	YIAJ_ECOLI
238	YEEN_ECOLI
238	YEEN_ECOLI
238	YEEN_ECOLI
241	PYRH_ECOLI
241	PYRH_ECOLI
241	PYRH_ECOLI
241	PYRH_ECOLI
241	PYRH_ECOLI
367	PROB_ECOLI
367	PROB_ECOLI
367	PROB_ECOLI
367	PROB_ECOLI
367	PROB_ECOLI
72	YDFC_ECOLI
214	KAD_ECOLI
1174	NIFJ_ECOLI
1174	NIFJ_ECOLI
1174	NIFJ_ECOLI
1174	NIFJ_ECOLI
1174	NIFJ_ECOLI
1174	NIFJ_ECOLI
57	YMGI_ECOLI
57	YMGI_ECOLI
219	EUTL_ECOLI
219	EUTL_ECOLI
219	EUTL_ECOLI
219	EUTL_ECOLI
355	PURK_ECOLI
355	PURK_ECOLI
355	PURK_ECOLI
103	RL21_ECOLI
84	YJBL_ECOLI
502	GLPK_ECOLI
502	GLPK_ECOLI
502	GLPK_ECOLI
502	GLPK_ECOLI
138	YDCQ_ECOLI
138	YDCQ_ECOLI
138	YDCQ_ECOLI
417	PROA_ECOLI
417	PROA_ECOLI
417	PROA_ECOLI
114	YFEC_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
426	GSA_ECOLI
289	SUCD_ECOLI
289	SUCD_ECOLI
289	SUCD_ECOLI
289	SUCD_ECOLI
171	ZUR_ECOLI
171	ZUR_ECOLI
182	RIMM_ECOLI
1377	RHSA_ECOLI
1377	RHSA_ECOLI
643	DPO3X_ECOLI
643	DPO3X_ECOLI
390	OBG_ECOLI
390	OBG_ECOLI
390	OBG_ECOLI
390	OBG_ECOLI
365	NEMA_ECOLI
365	NEMA_ECOLI
200	FIC_ECOLI
200	FIC_ECOLI
200	FIC_ECOLI
304	RIHC_ECOLI
304	RIHC_ECOLI
304	RIHC_ECOLI
304	RIHC_ECOLI
304	RIHC_ECOLI
299	YFEX_ECOLI
299	YFEX_ECOLI
299	YFEX_ECOLI
124	YEEV_ECOLI
113	YBAQ_ECOLI
75	YDFW_ECOLI
342	MURB_ECOLI
342	MURB_ECOLI
141	NSRR_ECOLI
228	ULAF_ECOLI
228	ULAF_ECOLI
228	ULAF_ECOLI
255	YGBI_ECOLI
255	YGBI_ECOLI
255	YGBI_ECOLI
255	YGBI_ECOLI
255	YGBI_ECOLI
149	YQCA_ECOLI
149	YQCA_ECOLI
427	PEPB_ECOLI
427	PEPB_ECOLI
427	PEPB_ECOLI
427	PEPB_ECOLI
427	PEPB_ECOLI
427	PEPB_ECOLI
127	YJAA_ECOLI
127	YJAA_ECOLI
43	SGRT_ECOLI
347	SELD_ECOLI
347	SELD_ECOLI
347	SELD_ECOLI
347	SELD_ECOLI
347	SELD_ECOLI
347	SELD_ECOLI
112	YKGN_ECOLI
450	PMBA_ECOLI
450	PMBA_ECOLI
253	ADIY_ECOLI
253	ADIY_ECOLI
253	ADIY_ECOLI
253	ADIY_ECOLI
253	ADIY_ECOLI
243	DPO3E_ECOLI
243	DPO3E_ECOLI
243	DPO3E_ECOLI
285	MURI_ECOLI
285	MURI_ECOLI
285	MURI_ECOLI
285	MURI_ECOLI
285	MURI_ECOLI
144	MARR_ECOLI
144	MARR_ECOLI
144	MARR_ECOLI
212	YGBL_ECOLI
212	YGBL_ECOLI
492	YGFH_ECOLI
492	YGFH_ECOLI
492	YGFH_ECOLI
492	YGFH_ECOLI
492	YGFH_ECOLI
237	YJGI_ECOLI
237	YJGI_ECOLI
237	YJGI_ECOLI
237	YJGI_ECOLI
112	GLNB_ECOLI
956	XDHD_ECOLI
956	XDHD_ECOLI
956	XDHD_ECOLI
956	XDHD_ECOLI
115	YEAO_ECOLI
559	SUCP_ECOLI
559	SUCP_ECOLI
559	SUCP_ECOLI
559	SUCP_ECOLI
559	SUCP_ECOLI
559	SUCP_ECOLI
244	YBGL_ECOLI
244	YBGL_ECOLI
244	YBGL_ECOLI
244	YBGL_ECOLI
608	EX5A_ECOLI
608	EX5A_ECOLI
608	EX5A_ECOLI
114	YOAB_ECOLI
258	EXUR_ECOLI
248	FENR_ECOLI
248	FENR_ECOLI
248	FENR_ECOLI
248	FENR_ECOLI
117	RL18_ECOLI
652	ACSA_ECOLI
652	ACSA_ECOLI
652	ACSA_ECOLI
652	ACSA_ECOLI
316	ARCM_ECOLI
316	ARCM_ECOLI
316	ARCM_ECOLI
316	ARCM_ECOLI
90	PTSO_ECOLI
160	YPJC_ECOLI
204	EVGA_ECOLI
204	EVGA_ECOLI
204	EVGA_ECOLI
693	RECG_ECOLI
693	RECG_ECOLI
693	RECG_ECOLI
693	RECG_ECOLI
693	RECG_ECOLI
693	RECG_ECOLI
693	RECG_ECOLI
146	YCGY_ECOLI
146	YCGY_ECOLI
146	YCGY_ECOLI
251	UBIE_ECOLI
251	UBIE_ECOLI
251	UBIE_ECOLI
251	UBIE_ECOLI
84	RS17_ECOLI
659	AEGA_ECOLI
659	AEGA_ECOLI
659	AEGA_ECOLI
659	AEGA_ECOLI
659	AEGA_ECOLI
252	GLPR_ECOLI
252	GLPR_ECOLI
252	GLPR_ECOLI
252	GLPR_ECOLI
179	YHAB_ECOLI
179	YHAB_ECOLI
179	YHAB_ECOLI
468	YDCR_ECOLI
468	YDCR_ECOLI
468	YDCR_ECOLI
468	YDCR_ECOLI
468	YDCR_ECOLI
287	YAHE_ECOLI
287	YAHE_ECOLI
287	YAHE_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
531	YDIF_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
777	BISC_ECOLI
197	YHDE_ECOLI
197	YHDE_ECOLI
197	YHDE_ECOLI
408	YHFW_ECOLI
408	YHFW_ECOLI
408	YHFW_ECOLI
408	YHFW_ECOLI
185	YAIS_ECOLI
185	YAIS_ECOLI
199	NEMR_ECOLI
199	NEMR_ECOLI
199	NEMR_ECOLI
239	FLIA_ECOLI
335	YHBW_ECOLI
335	YHBW_ECOLI
335	YHBW_ECOLI
335	YHBW_ECOLI
335	YHBW_ECOLI
212	RUTR_ECOLI
212	RUTR_ECOLI
212	RUTR_ECOLI
212	RUTR_ECOLI
99	YGEP_ECOLI
147	YCGI_ECOLI
147	YCGI_ECOLI
156	CYNS_ECOLI
156	CYNS_ECOLI
101	CBPM_ECOLI
101	CBPM_ECOLI
290	YPHB_ECOLI
290	YPHB_ECOLI
290	YPHB_ECOLI
101	YFDT_ECOLI
258	SSEB_ECOLI
258	SSEB_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
657	GLGX_ECOLI
138	YRHA_ECOLI
138	YRHA_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
450	GSHR_ECOLI
342	YNAA_ECOLI
342	YNAA_ECOLI
342	YNAA_ECOLI
280	PURU_ECOLI
280	PURU_ECOLI
280	PURU_ECOLI
481	TLDD_ECOLI
481	TLDD_ECOLI
481	TLDD_ECOLI
488	YEIQ_ECOLI
488	YEIQ_ECOLI
488	YEIQ_ECOLI
94	YDDM_ECOLI
585	YNBC_ECOLI
585	YNBC_ECOLI
585	YNBC_ECOLI
585	YNBC_ECOLI
585	YNBC_ECOLI
585	YNBC_ECOLI
219	CYNT_ECOLI
219	CYNT_ECOLI
65	YBFI_ECOLI
303	CYSM_ECOLI
303	CYSM_ECOLI
303	CYSM_ECOLI
421	YBIU_ECOLI
213	ALKH_ECOLI
213	ALKH_ECOLI
213	ALKH_ECOLI
213	ALKH_ECOLI
138	YFFO_ECOLI
138	YFFO_ECOLI
61	CSRA_ECOLI
447	RARA_ECOLI
447	RARA_ECOLI
447	RARA_ECOLI
277	MCRA_ECOLI
277	MCRA_ECOLI
62	YHJR_ECOLI
104	YJEN_ECOLI
104	YJEN_ECOLI
201	AZOR_ECOLI
201	AZOR_ECOLI
136	FLIS_ECOLI
136	FLIS_ECOLI
180	YFCD_ECOLI
180	YFCD_ECOLI
173	FLAW_ECOLI
106	CYAY_ECOLI
354	PHNI_ECOLI
712	NRDD_ECOLI
712	NRDD_ECOLI
712	NRDD_ECOLI
712	NRDD_ECOLI
239	DEOD_ECOLI
239	DEOD_ECOLI
239	DEOD_ECOLI
239	DEOD_ECOLI
192	YGFB_ECOLI
192	YGFB_ECOLI
319	RFAC_ECOLI
319	RFAC_ECOLI
319	RFAC_ECOLI
99	YGAV_ECOLI
99	YGAV_ECOLI
521	YJIT_ECOLI
521	YJIT_ECOLI
375	YHCM_ECOLI
375	YHCM_ECOLI
375	YHCM_ECOLI
86	YGIA_ECOLI
946	GLNE_ECOLI
946	GLNE_ECOLI
946	GLNE_ECOLI
946	GLNE_ECOLI
315	DUSC_ECOLI
303	YDIP_ECOLI
303	YDIP_ECOLI
303	YDIP_ECOLI
570	CYSI_ECOLI
181	COBU_ECOLI
181	COBU_ECOLI
181	COBU_ECOLI
181	COBU_ECOLI
420	GATZ_ECOLI
420	GATZ_ECOLI
420	GATZ_ECOLI
420	GATZ_ECOLI
420	GATZ_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
891	ACON1_ECOLI
224	YIIM_ECOLI
1073	CARB_ECOLI
1073	CARB_ECOLI
1073	CARB_ECOLI
1073	CARB_ECOLI
1073	CARB_ECOLI
1073	CARB_ECOLI
1073	CARB_ECOLI
167	AGAA_ECOLI
167	AGAA_ECOLI
167	AGAA_ECOLI
167	AGAA_ECOLI
235	YAEB_ECOLI
249	YCIT_ECOLI
249	YCIT_ECOLI
607	TYPA_ECOLI
607	TYPA_ECOLI
607	TYPA_ECOLI
654	CHEA_ECOLI
654	CHEA_ECOLI
654	CHEA_ECOLI
654	CHEA_ECOLI
88	ARIR_ECOLI
270	TRUA_ECOLI
270	TRUA_ECOLI
270	TRUA_ECOLI
270	TRUA_ECOLI
187	YQGE_ECOLI
187	YQGE_ECOLI
238	YFBN_ECOLI
472	PHR_ECOLI
472	PHR_ECOLI
472	PHR_ECOLI
472	PHR_ECOLI
366	RLMM_ECOLI
366	RLMM_ECOLI
366	RLMM_ECOLI
366	RLMM_ECOLI
66	YMFT_ECOLI
729	FADB_ECOLI
729	FADB_ECOLI
729	FADB_ECOLI
729	FADB_ECOLI
729	FADB_ECOLI
729	FADB_ECOLI
729	FADB_ECOLI
412	YFDZ_ECOLI
412	YFDZ_ECOLI
412	YFDZ_ECOLI
412	YFDZ_ECOLI
412	YFDZ_ECOLI
412	YFDZ_ECOLI
412	YFDZ_ECOLI
592	YGEV_ECOLI
82	CHPR_ECOLI
157	YSAA_ECOLI
84	BSSS_ECOLI
84	BSSS_ECOLI
85	YRDB_ECOLI
86	YGCO_ECOLI
603	BGLR_ECOLI
603	BGLR_ECOLI
603	BGLR_ECOLI
603	BGLR_ECOLI
515	YJEF_ECOLI
515	YJEF_ECOLI
515	YJEF_ECOLI
515	YJEF_ECOLI
515	YJEF_ECOLI
515	YJEF_ECOLI
515	YJEF_ECOLI
266	YDCF_ECOLI
266	YDCF_ECOLI
266	YDCF_ECOLI
151	DUT_ECOLI
151	DUT_ECOLI
151	DUT_ECOLI
278	SFGH2_ECOLI
278	SFGH2_ECOLI
278	SFGH2_ECOLI
278	SFGH2_ECOLI
847	NIRB_ECOLI
847	NIRB_ECOLI
847	NIRB_ECOLI
412	CCA_ECOLI
412	CCA_ECOLI
194	PHNH_ECOLI
194	PHNH_ECOLI
194	PHNH_ECOLI
194	PHNH_ECOLI
82	HYBG_ECOLI
328	YGJR_ECOLI
328	YGJR_ECOLI
810	PFLF_ECOLI
810	PFLF_ECOLI
810	PFLF_ECOLI
810	PFLF_ECOLI
426	KBAZ_ECOLI
426	KBAZ_ECOLI
426	KBAZ_ECOLI
107	SOXS_ECOLI
299	HIS1_ECOLI
299	HIS1_ECOLI
299	HIS1_ECOLI
470	KPYK1_ECOLI
470	KPYK1_ECOLI
470	KPYK1_ECOLI
470	KPYK1_ECOLI
307	YDCI_ECOLI
307	YDCI_ECOLI
307	YDCI_ECOLI
307	YDCI_ECOLI
321	YGGF_ECOLI
321	YGGF_ECOLI
321	YGGF_ECOLI
321	YGGF_ECOLI
148	RIMI_ECOLI
148	RIMI_ECOLI
356	QUEA_ECOLI
356	QUEA_ECOLI
356	QUEA_ECOLI
136	HYCH_ECOLI
136	HYCH_ECOLI
136	HYCH_ECOLI
434	HISX_ECOLI
434	HISX_ECOLI
434	HISX_ECOLI
434	HISX_ECOLI
586	YCAO_ECOLI
586	YCAO_ECOLI
586	YCAO_ECOLI
586	YCAO_ECOLI
131	YGIT_ECOLI
224	YGCI_ECOLI
224	YGCI_ECOLI
224	YGCI_ECOLI
167	RS5_ECOLI
167	RS5_ECOLI
167	RS5_ECOLI
759	YDEP_ECOLI
759	YDEP_ECOLI
759	YDEP_ECOLI
759	YDEP_ECOLI
759	YDEP_ECOLI
382	NAGA_ECOLI
382	NAGA_ECOLI
382	NAGA_ECOLI
382	NAGA_ECOLI
382	NAGA_ECOLI
382	NAGA_ECOLI
213	PNCA_ECOLI
213	PNCA_ECOLI
514	GPMI_ECOLI
514	GPMI_ECOLI
928	DPO1_ECOLI
928	DPO1_ECOLI
928	DPO1_ECOLI
928	DPO1_ECOLI
928	DPO1_ECOLI
201	YIGP_ECOLI
201	YIGP_ECOLI
201	YIGP_ECOLI
694	MALQ_ECOLI
694	MALQ_ECOLI
694	MALQ_ECOLI
694	MALQ_ECOLI
227	CUSR_ECOLI
227	CUSR_ECOLI
470	YJIR_ECOLI
470	YJIR_ECOLI
470	YJIR_ECOLI
470	YJIR_ECOLI
470	YJIR_ECOLI
470	YJIR_ECOLI
470	YJIR_ECOLI
320	K6PF1_ECOLI
320	K6PF1_ECOLI
320	K6PF1_ECOLI
320	K6PF1_ECOLI
320	K6PF1_ECOLI
498	LYXK_ECOLI
498	LYXK_ECOLI
498	LYXK_ECOLI
498	LYXK_ECOLI
498	LYXK_ECOLI
288	SPEE_ECOLI
288	SPEE_ECOLI
288	SPEE_ECOLI
288	SPEE_ECOLI
288	SPEE_ECOLI
288	SPEE_ECOLI
447	DHE4_ECOLI
447	DHE4_ECOLI
447	DHE4_ECOLI
447	DHE4_ECOLI
447	DHE4_ECOLI
272	AROE_ECOLI
272	AROE_ECOLI
272	AROE_ECOLI
272	AROE_ECOLI
150	RIMP_ECOLI
150	RIMP_ECOLI
292	YIHT_ECOLI
292	YIHT_ECOLI
292	YIHT_ECOLI
292	YIHT_ECOLI
292	YIHT_ECOLI
363	ENGD_ECOLI
363	ENGD_ECOLI
85	YJHX_ECOLI
406	WCAL_ECOLI
406	WCAL_ECOLI
406	WCAL_ECOLI
215	NARP_ECOLI
215	NARP_ECOLI
219	QSEB_ECOLI
219	QSEB_ECOLI
176	IPYR_ECOLI
239	FADR_ECOLI
239	FADR_ECOLI
239	FADR_ECOLI
77	YDCY_ECOLI
214	YFCF_ECOLI
214	YFCF_ECOLI
187	3MG1_ECOLI
187	3MG1_ECOLI
277	HEMK_ECOLI
277	HEMK_ECOLI
277	HEMK_ECOLI
277	HEMK_ECOLI
277	HEMK_ECOLI
283	YFBP_ECOLI
283	YFBP_ECOLI
283	YFBP_ECOLI
156	ARGR_ECOLI
156	ARGR_ECOLI
156	ARGR_ECOLI
222	YRFG_ECOLI
222	YRFG_ECOLI
231	YEAZ_ECOLI
231	YEAZ_ECOLI
231	YEAZ_ECOLI
337	USG_ECOLI
337	USG_ECOLI
337	USG_ECOLI
886	YFIQ_ECOLI
886	YFIQ_ECOLI
886	YFIQ_ECOLI
886	YFIQ_ECOLI
886	YFIQ_ECOLI
886	YFIQ_ECOLI
327	SYFA_ECOLI
327	SYFA_ECOLI
252	HYFI_ECOLI
252	HYFI_ECOLI
252	HYFI_ECOLI
252	HYFI_ECOLI
215	YCBL_ECOLI
215	YCBL_ECOLI
215	YCBL_ECOLI
215	YCBL_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
957	GCSP_ECOLI
739	YGIQ_ECOLI
739	YGIQ_ECOLI
739	YGIQ_ECOLI
142	USPD_ECOLI
142	USPD_ECOLI
286	TESB_ECOLI
286	TESB_ECOLI
286	TESB_ECOLI
286	TESB_ECOLI
286	TESB_ECOLI
252	DEOR_ECOLI
252	DEOR_ECOLI
252	DEOR_ECOLI
732	DCOS_ECOLI
732	DCOS_ECOLI
732	DCOS_ECOLI
732	DCOS_ECOLI
134	GLCG_ECOLI
134	GLCG_ECOLI
134	GLCG_ECOLI
152	ASNC_ECOLI
152	ASNC_ECOLI
152	ASNC_ECOLI
215	RNT_ECOLI
215	RNT_ECOLI
215	RNT_ECOLI
82	YMGC_ECOLI
212	PUR3_ECOLI
212	PUR3_ECOLI
212	PUR3_ECOLI
334	YEGU_ECOLI
334	YEGU_ECOLI
334	YEGU_ECOLI
334	YEGU_ECOLI
278	EUTJ_ECOLI
278	EUTJ_ECOLI
278	EUTJ_ECOLI
278	EUTJ_ECOLI
278	EUTJ_ECOLI
309	META_ECOLI
309	META_ECOLI
309	META_ECOLI
213	LIPB_ECOLI
213	LIPB_ECOLI
213	LIPB_ECOLI
250	YHJQ_ECOLI
250	YHJQ_ECOLI
318	YJIA_ECOLI
318	YJIA_ECOLI
318	YJIA_ECOLI
318	YJIA_ECOLI
753	METE_ECOLI
877	MNGB_ECOLI
877	MNGB_ECOLI
877	MNGB_ECOLI
877	MNGB_ECOLI
877	MNGB_ECOLI
173	FECI_ECOLI
173	FECI_ECOLI
88	PMRD_ECOLI
88	PMRD_ECOLI
239	RSTA_ECOLI
239	RSTA_ECOLI
316	ISPH_ECOLI
316	ISPH_ECOLI
65	YBDD_ECOLI
384	BIOF_ECOLI
384	BIOF_ECOLI
384	BIOF_ECOLI
384	BIOF_ECOLI
384	BIOF_ECOLI
384	BIOF_ECOLI
384	BIOF_ECOLI
471	SYE_ECOLI
471	SYE_ECOLI
471	SYE_ECOLI
426	WCAK_ECOLI
426	WCAK_ECOLI
426	WCAK_ECOLI
248	YDFG_ECOLI
248	YDFG_ECOLI
248	YDFG_ECOLI
248	YDFG_ECOLI
280	YHIR_ECOLI
280	YHIR_ECOLI
68	YFAH_ECOLI
68	YFAH_ECOLI
336	RUVB_ECOLI
336	RUVB_ECOLI
336	RUVB_ECOLI
91	INSA5_ECOLI
165	FTNA_ECOLI
715	LDCI_ECOLI
715	LDCI_ECOLI
715	LDCI_ECOLI
715	LDCI_ECOLI
715	LDCI_ECOLI
715	LDCI_ECOLI
210	ENGB_ECOLI
210	ENGB_ECOLI
232	YFIP_ECOLI
232	YFIP_ECOLI
232	YFIP_ECOLI
383	ARGE_ECOLI
383	ARGE_ECOLI
383	ARGE_ECOLI
383	ARGE_ECOLI
291	RLUB_ECOLI
550	HCP_ECOLI
550	HCP_ECOLI
550	HCP_ECOLI
550	HCP_ECOLI
550	HCP_ECOLI
550	HCP_ECOLI
550	HCP_ECOLI
402	INSQ_ECOLI
402	INSQ_ECOLI
402	INSQ_ECOLI
396	RLMI_ECOLI
396	RLMI_ECOLI
396	RLMI_ECOLI
396	RLMI_ECOLI
396	RLMI_ECOLI
297	NANA_ECOLI
297	NANA_ECOLI
297	NANA_ECOLI
297	NANA_ECOLI
297	NANA_ECOLI
297	NANA_ECOLI
266	THID_ECOLI
266	THID_ECOLI
266	THID_ECOLI
266	THID_ECOLI
266	THID_ECOLI
247	CMOA_ECOLI
247	CMOA_ECOLI
247	CMOA_ECOLI
175	GNTK_ECOLI
175	GNTK_ECOLI
209	ADPP_ECOLI
255	HDHA_ECOLI
255	HDHA_ECOLI
255	HDHA_ECOLI
255	HDHA_ECOLI
324	CYSB_ECOLI
324	CYSB_ECOLI
324	CYSB_ECOLI
505	DGTP_ECOLI
505	DGTP_ECOLI
505	DGTP_ECOLI
400	HCAD_ECOLI
400	HCAD_ECOLI
400	HCAD_ECOLI
400	HCAD_ECOLI
400	HCAD_ECOLI
400	HCAD_ECOLI
78	YEBV_ECOLI
169	YGGD_ECOLI
169	YGGD_ECOLI
169	YGGD_ECOLI
401	RHMD_ECOLI
401	RHMD_ECOLI
401	RHMD_ECOLI
401	RHMD_ECOLI
132	YIDB_ECOLI
132	YIDB_ECOLI
209	YCFK_ECOLI
209	YCFK_ECOLI
337	YBJS_ECOLI
337	YBJS_ECOLI
337	YBJS_ECOLI
337	YBJS_ECOLI
529	PUR9_ECOLI
529	PUR9_ECOLI
529	PUR9_ECOLI
529	PUR9_ECOLI
181	ORN_ECOLI
331	GNTR_ECOLI
331	GNTR_ECOLI
331	GNTR_ECOLI
211	THIE_ECOLI
