16129104	b1141	b1141	81	945705	1787387	0,244278054	32	11,18										
16129105	ymfH	b1142	103	945706	1787388	0,257396916	23	3,5										
16129106	ymfI					0,371516872										0,99	0,36	0,678192572
16129107	ymfJ					0,325494867												
16129108	b1145	b1145	224	945719	1787391	0,325992489	60	12,82									0,37	
16129109	b1146					0,355953572												
16129110	ymfL	b1147	189	945717	1787393	0,441475553	48	13,33										
16129111	ymfM	b1148	112	945715	1787394	0,329792581	35	10,59										
16129112	ymfN	b1149	455	945708	1787395	0,433097611	125	31,29										
16129113	ymfR	b1150	60	945700	1787396	0,397087358	6	0,8										
16129114	ymfO	b1151	157	945698	1787397	0,310410976	47	8,21								1,00		
16129115	b1152					0,382405824											0,31	
16129116	b1153	b1153	194	945707	1787399	0,444117591	50	9,94										
16129117	ycfK	b1154	209	945726	1787400	0,337503226	42	9,38										
16129118	b1155	b1155	137	945724	1787401	0,41022177	31	9,7										
16129119	ycfA	b1156	200	945723	1787402	0,438151728	47	14,63										
16129120	b1157					0,328716101												
16129121	pin	b1158	184	945721	1787404	0,284662755	76	20,72							0,48	0,62	0,23	0,444049851
16129122	mcrA	b1159	277	945727	1787406	0,260910429	91	22,65							0,17			
16129123	ycgW	b1160	107	945729	1787407	0,264104633	28	7,24								0,11		
16129124	ycgX	b1161	134	945733	1787408	0,315852036	48	12,83										
16129125	ycgE	b1162	243	945735	1787409	0,328694044	78	22,83								1,08	0,90	0,985265641
16129126	b1163	b1163	403	947592	1787410	0,323475062	111	33,79	0,36	8,9	2						0,23	
16129127	ycgZ	b1164	78	945885	1787411	0,290057762	26	6,98								0,41	0,91	0,662149772
16129128	ymgA	b1165	90	948991	1787412	0,23645227	41	11,83								0,30	1,00	0,649204804
16129129	ymgB	b1166	88	945340	1787413	0,254999557	20	6,32									0,13	
16129130	ymgC	b1167	82	945090	1787414	0,253528939	22	6,36										
16129131	b1168					0,301358153												
16129132	b1169					0,288489711											0,10	
16129133	b1170					0,391231938											0,34	
16129134	b1171					0,605025177											0,67	
16129135	b1172					0,538978088											1,22	
16129136	b1173	b1173	70	945739	1787421	0,311063888	17	5,37	0,38	20	1							
16129137	minE	b1174	88	945740	1787422	0,415540084	28	9,73	0,98	13,6	6	3289,85	2013,57	0,063	9,96	4,91	3,65	6,17418218
16129138	minD	b1175	270	945741	1787423	0,414858191	97	29,6	1	18,9	2	367,83	5369,52	0,168	9,40	6,08	7,00	7,496039083
16129139	minC	b1176	231	945744	1787424	0,380571746	57	16,76							11,43	5,57	8,29	8,429861526
16129140	ycgJ	b1177	122	946155	1787425	0,353465165	35	3,96								1,15	1,08	1,116311377
16129141	ycgK	b1178	133	946963	1787426	0,346173012	51	12,38								1,22	1,70	1,459109933
16129142	ycgL					0,376674989										2,60	1,88	2,23970759
16129143	b1180	b1180	219	946115	1787428	0,419971218	49	11,65									1,35	
16129144	ycgN					0,521538052										1,14	0,69	0,919248696
16129145	hlyE					0,381406886												
16129146	umuD	b1183	139	945746	1787431	0,39519328	15	2,55							0,45	0,33	0,27	0,345701484
16129147	umuC	b1184	422	946359	1787432	0,311553971	151	37,56							0,55	0,55	0,30	0,466374172
16129148	dsbB					0,493495028									1,30	1,62		1,460378767
16129149	nhaB	b1186	513	944822	1787435	0,455065886	79	19,73							1,20	0,72	0,47	0,796367288
16129150	fadR	b1187	239	948652	1787436	0,385634803	68	18,99							1,51	0,97	0,72	1,067849185
16129151	ycgB	b1188	510	946365	1787437	0,44758579	162	36,44								0,19	0,81	0,500614681
16129152	dadA	b1189	432	945752	1787438	0,426227289	113	32,34							2,12	0,80	2,28	1,732930942
16129153	dadX	b1190	356	945754	1787439	0,372060482	87	21,7									0,62	
16129154	b1191					0,388021572												
16129155	b1192	b1192	304	945756	1787441	0,397362255	60	21,03									0,46	
16129156	mltE					0,346977138									3,97	1,42	1,42	2,268883177
16129157	ycgR	b1194	244	947609	1787443	0,360033018	76	20,96								8,97		
16129158	ymgE	b1195	84	945760	1787445	0,331758055	11	1,35										
16129159	ycgY	b1196	146	945761	1787446	0,336477171	35	10,17										
16129160	treA	b1197	565	945757	1787447	0,417685335	147	43,72							1,89		1,69	1,786105726
16129161	ycgC					0,404363558										1,13	0,77	0,952450707
16129162	b1199	b1199	210	945748	1787449	0,404212831	56	16,93					2013,57	0,063			3,75	
16129163	b1200					0,429833686											4,32	
16129164	b1201					0,327378035											0,18	
16129165	b1202	b1202	955	945767	1787452	0,35221958	134	36,1										
16129166	ychF	b1203	363	945769	1787454	0,606557411	111	26,78	0,95	4,4	1	193,12	8725,48	0,273		3,34	1,43	2,382659895
16129167	pth	b1204	194	945765	1787455	0,394944973	64	22,87							3,40	1,76	1,75	2,304365721
16129168	ychH	b1205	92	945762	1787456	0,406361492	26	2,5								0,89	1,36	1,124027632
16129169	ychM					0,44915755												
16129170	prsA	b1207	315	945772	1787458	0,637990006	87	21,87	1	27	25	6223,05	5017,95	0,157	7,26	5,70	3,29	5,416059578
16129171	ychB	b1208	283	945774	1787459	0,332708027	70	21,38								4,86	7,58	6,222968745
16129172	hemM	b1209	207	945775	1787460	0,459233168	66	24,62							8,70	2,46	4,26	5,143866344
16129173	hemA	b1210	418	945777	1787461	0,452601228	133	34,85	0,99	15,1	9	1391,83			3,73	1,51	1,12	2,118656167
16129174	prfA	b1211	360	949002	1787462	0,546436763	122	32,99							2,25	1,09	0,78	1,375911536
16129175	hemK	b1212	277	945779	1787463	0,390391306	53	13,64							1,32	0,54	0,41	0,755865706
16129176	b1213	b1213	130	945781	1787464	0,371794618	35	11,22									0,49	
16129177	ychA	b1214	269	945784	1787465	0,390895144	63	20,52								1,73	1,18	1,457309025
16129178	kdsA	b1215	284	945785	1787466	0,588222111	85	22,64	1	34,5	8	1923,65	6232,48	0,195	5,97	2,79	3,56	4,106561192
16129179	chaA	b1216	366	945790	1787468	0,353105686	30	7,13							1,72	0,94	0,86	1,17434071
16129180	chaB	b1217	76	945792	1787469	0,521269967	39	9,34							2,89	1,07	1,26	1,738364156
16129181	chaC	b1218	238	945793	1787470	0,345182327	58	14,39							2,09		0,74	1,414922658
16129182	ychN	b1219	117	945794	1787471	0,32965501	27	7,3								1,79	1,00	1,393398712
16129183	ychP	b1220	417	945801	1787472	0,332799257	94	26,46									0,42	
16129184	narL	b1221	216	945795	1787473	0,471960915	70	17,97							5,00	1,10	3,20	3,099465425
16129185	narX	b1222	598	945788	1787474	0,369909278	171	48,6							2,23		2,02	2,124855024
16129186	narK	b1223	463	945783	1787475	0,481646564	75	14,49										
16129187	narG	b1224	1247	945782	1787477	0,617543466	350	97,15										
16129188	narH	b1225	512	945780	1787478	0,642028507	174	45,32									0,37	
16129189	narJ	b1226	236	945807	1787479	0,507449753	60	22,04							0,85	0,90		0,874439905
16129190	narI	b1227	225	945808	1787480	0,560318732	44	10,07										
16129191	b1228	b1228	91	945809	1787481	0,258117646	29	6,11										
16129192	tpr	b1229	33	946224	1787482	0,134777398	21	2,47										
16129193	purU	b1232	280	945827	1787483	0,438968765	92	22,15	1	31,4	10	2457,75			8,08	4,67	4,35	5,698558396
16129194	ychJ	b1233	152	945828	1787484	0,36129466	40	7,49								2,46	1,61	2,037174872
16129195	ychK	b1234	314	945725	1787485	0,324191228	76	21,2								0,76	1,40	1,082555192
16129196	hnr	b1235	337	945855	1787487	0,302078086	78	19,84							1,74		0,72	1,231559995
16129197	galU	b1236	302	945730	1787488	0,497129128	69	16,11	1	17,9	4	1351,69	2397,11	0,075	3,94	2,34	1,29	2,523538825
16129198	hns	b1237	137	945829	1787489	0,649459376	59	14,89	1	37,2	48	17549,26	27998,23	0,876	22,31	36,47	43,07	33,95030801
16129199	tdk	b1238	205	945834	1787490	0,34815149	62	16,8							1,70	1,28	0,53	1,167095144
16129200	ychG	b1239	196	947406	1787491	0,320378525	66	19,07										
16129201	b1240	b1240	76	949061	1787492	0,378062336	22	7,67										
16129202	adhE	b1241	891	945837	1787493	0,712568244	254	64,9	1	29,6	52	4361,85	4154,99	0,13	9,12	6,16	6,07	7,113981531
16129203	ychE	b1242	215	945836	1787494	0,340023328	44	11,32										
16129204	oppA	b1243	543	945830	1787495	0,507792616	153	44,53	1	44,2	43	5256,88	14254,81	0,446	11,45	30,30	8,85	16,86620564
16129205	oppB	b1244	306	945823	1787497	0,353704668	62	15,01							5,14	10,14	4,04	6,439833835
16129206	oppC	b1245	302	945810	1787498	0,409692195	48	10,09							5,47	11,02	2,87	6,452452907
16129207	oppD					0,402627797									4,88	6,25	1,91	4,344911218
16129208	oppF	b1247	334	945818	1787500	0,396734471	106	28,76	0,62	15	2	234,72			2,99	6,35	1,02	3,454415547
16129209	b1248					0,466274261											1,70	
16129210	cls	b1249	486	945821	1787502	0,360385711	132	33,19							3,82	1,53	1,10	2,148781903
16129211	kch	b1250	417	945841	1787503	0,301856459	84	20,64							1,98	0,91	0,86	1,24805211
16129212	yciI					0,398438388										3,77	3,56	3,664076222
16129213	tonB	b1252	239	945843	1787505	0,393581321	51	13,04							3,90	2,25	2,14	2,763955543
16129214	yciA	b1253	132	946634	1787506	0,350516199	34	10,36								4,08	1,56	2,82304793
16129215	yciB	b1254	179	946228	1787507	0,441933369	40	9,53								1,23	2,00	1,615647364
16129216	yciC	b1255	247	945844	1787508	0,32878733	29	8,56								1,91	1,82	1,866361477
16129217	yciD	b1256	212	945128	1787510	0,424969165	32	8,88								0,54	0,43	0,482417111
16129218	yciE	b1257	168	946871	1787511	0,386966516	49	15,59								0,13	0,36	0,248057274
16129219	yciF	b1258	166	947133	1787512	0,421177832	63	13,77								0,46	1,18	0,815978779
16129220	yciG					0,456962557											2,09	
16129221	trpA	b1260	268	946204	1787514	0,435428206	66	22,09	1	38,1	9	2217,99	9364,70	0,293	9,06	3,20	2,36	4,871179374
16129222	trpB	b1261	397	945768	1787515	0,503823445	99	25,63	1	34,8	21	4460,49	10035,90	0,314	14,82	5,75	9,46	10,01012734
16129223	trpC					0,410833186									11,83	2,36	4,72	6,303237086
16129224	trpD	b1263	531	945109	1787517	0,443913191	102	23,78	0,99	14,3	2	453,28			9,86	3,15	4,24	5,750791455
16129225	trpE	b1264	520	945846	1787518	0,45166983	144	35,99							8,80	2,34	3,36	4,833175238
16129226	trpL	b1265	14	945856	1787519	0,782757739	7	1,76							9,46	2,95	3,23	5,213009081
16129227	yciV	b1266	293	945857	1787520	0,355737545	74	17,3								3,17	3,55	3,363200083
16129228	yciO					0,458403384										2,60	3,11	2,855964386
16129229	yciQ	b1268	631	945850	1787522	0,318451996	159	37,09										
16129230	yciL	b1269	291	945840	1787524	0,57733807	138	31,98								4,00	1,60	2,798584862
16129231	btuR	b1270	196	945839	1787525	0,411405301	60	15,41							1,65	1,59	0,65	1,294511784
16129232	yciK	b1271	252	945838	1787526	0,408029079	64	23,59								1,73	1,28	1,50463081
16129233	sohB	b1272	349	945858	1787527	0,424772973	125	30,87							3,17	2,00	1,43	2,200726262
16129234	yciN	b1273	83	945860	1787528	0,385579454	27	8,8								1,30	0,65	0,976328922
16129235	topA	b1274	865	945862	1787529	0,537757887	328	80,66							1,96	1,87	0,71	1,51389352
16129236	cysB	b1275	324	945771	1787530	0,361715357	99	31,46							1,96	1,13	0,71	1,267352956
16129237	acnA	b1276	891	946724	1787531	0,416643376	250	70,8							2,17	1,18	2,08	1,812181663
16129238	ribA	b1277	196	945763	1787533	0,460215172	53	14,85							3,82	2,95	1,55	2,770770894
16129239	pgpB	b1278	254	945863	1787534	0,307507084	72	19,96							1,62	0,81	0,84	1,0911844
16129240	yciS	b1279	102	944936	1787535	0,335945469	24	4,51								1,98	1,64	1,813350747
16129241	yciM	b1280	389	944858	2367116	0,428834086	136	34,51										
16129242	pyrF	b1281	245	947121	1787537	0,449269608	62	16,99					4506,56	0,141	2,95	2,17	1,22	2,114824055
16129243	yciH					0,423227355										6,87	2,13	4,501429321
16129244	osmB	b1283	72	945866	1787539	0,466872831	12	2,01							5,29	1,04	2,82	3,048435963
16129245	b1284	b1284	249	945869	1787540	0,404916697	73	24,06					1150,61	0,036			0,31	
16129246	yciR	b1285	661	945868	1787541	0,341349255	196	50,53									0,23	
16129247	rnb	b1286	644	945864	1787542	0,535749414	216	59,44	1	16,8	16	1465,39			8,03	4,48	4,78	5,764180221
16129248	yciW					0,301131845										1,52	2,98	2,247992902
16129249	fabI	b1288	262	945870	1787545	0,677238178	64	17,85	1	31,7	17	5184,69	17291,14	0,541	8,88	6,22	6,82	7,305364897
16129250	ycjD	b1289	117	945871	1787546	0,289770207	51	9,85										
16129251	sapF	b1290	268	945335	1787547	0,395050149	82	26,69	0,45	24,3	1				1,73	0,78	0,64	1,049349721
16129252	sapD	b1291	330	946203	1787548	0,427311722	119	28,46							1,58	0,86	0,71	1,049879936
16129253	sapC	b1292	296	945266	1787549	0,413783092	36	8,52							1,59	0,93	0,53	1,015101929
16129254	sapB	b1293	321	946191	1787550	0,404264889	48	12,05							0,61			
16129255	sapA	b1294	547	945873	1787551	0,398177343	152	45,83							1,87	1,01	0,95	1,278395097
16129256	ymjA	b1295	81	945874	1787552	0,428220418	12	3,83								0,82	0,63	0,72686404
16129257	ycjJ					0,409834529										0,47		
16129258	b1297					0,419488122											0,60	
16129259	ycjL					0,3192395										1,57	0,65	1,11197508
16129260	ycjC	b1299	185	945886	1787557	0,351146126	35	9,88								1,08	0,36	0,720619246
16129261	aldH	b1300	495	947003	1787558	0,47209423	132	32,12							2,31			
16129262	ordL	b1301	426	945072	1787559	0,493622925	132	38,49							3,21			
16129263	goaG	b1302	421	945446	1787560	0,489458	89	22,65							2,23	0,58	0,26	1,023971665
16129264	pspF					0,377423051									0,74	0,87	0,39	0,666496535
16129265	pspA	b1304	222	945887	2367118	0,553326935	102	27,99							2,33	1,77	1,31	1,80324045
16129266	pspB	b1305	74	945893	1787563	0,371374097	20	6,33							3,58	2,50	2,44	2,838061174
16129267	pspC	b1306	119	945499	1787564	0,454854931	33	5,74							1,17	0,86	0,65	0,894018814
16129268	pspD	b1307	73	945635	1787565	0,373395167	34	9,25							1,55	1,67	0,71	1,30863645
16129269	pspE	b1308	104	945652	1787567	0,45951841	35	8,65							1,53	1,18	0,83	1,177582509
16129270	ycjM					0,333008634										0,20		
16129271	b1310	b1310	430	945696	1787569	0,515589163	115	35,7										
16129272	ycjO	b1311	293	945888	1787570	0,395538408	53	13,97								0,36		
16129273	ycjP	b1312	280	945892	1787571	0,436316356	43	8,92								0,99		
16129274	ycjQ	b1313	350	945971	1787572	0,516743464	90	19,9										
16129275	b1314					0,551130457												
16129276	ycjS	b1315	351	948589	1787574	0,468175047	73	17,75										
16129277	ycjT	b1316	755	945895	1787575	0,396082366	174	42,49										
16129278	ycjU	b1317	219	945891	1787576	0,385116895	42	12,38										
16129279	ycjV	b1318	322	945890	1787577	0,391287482	97	25,99										
16129280	ompG	b1319	301	945889	1787579	0,44952696	64	19,77							0,33	0,34		0,339330981
16129281	ycjW	b1320	332	945875	1787580	0,391577089	79	22,57								0,62	0,34	0,483768859
16129282	ycjX	b1321	465	945872	1787581	0,369867895	140	36,82								1,10	0,71	0,906253952
16129283	ycjF	b1322	353	945878	1787582	0,397039433	106	25,84										
16129284	tyrR	b1323	513	945879	1787583	0,368435548	150	43,29					575,31	0,018	2,05	1,03	0,83	1,302304974
16129285	tpx	b1324	168	945880	1787584	0,618755483	31	8,57	1	23,8	16	10163,69	23747,36	0,743	13,64	14,12	8,79	12,18383795
16129286	ycjG					0,337950374											0,62	
16129287	ycjI	b1326	262	945969	1787586	0,360590965	51	13,59								0,49	0,69	0,586430737
16129288	b1327	b1327	310	945988	1787587	0,435127348	73	22,18									0,32	
16129289	ycjZ	b1328	299	945930	1787589	0,297208793	103	25,43								0,40	0,25	0,327404434
16129290	b1329					0,400046755											0,57	
16129291	b1330	b1330	343	945898	1787591	0,423989287	82	16,2							1,12	0,60	0,69	0,804061544
16129292	trs5_4	b1331	338	945896	1787592	0,396422009	118	27,04										
16129293	ynaJ	b1332	85	945901	1787593	0,387358391	13	1,71								3,80		
16129294	ydaA	b1333	316	945904	1787594	0,44524002	71	20,39	0,99	13	2	528,64				1,82		
16129295	fnr	b1334	250	945908	1787595	0,526770159	84	16,37							7,07	4,12		5,597739446
16129296	ogt	b1335	171	945853	1787596	0,340472664	53	15,11							1,32	0,71		1,017377561
16129297	ydaH					0,344000079												
16129298	b1337	b1337	481	945950	1787598	0,392082142	87	21,22										
16129299	ydaJ					0,402497255										1,05		
16129300	ydaK	b1339	302	945831	1787601	0,337655572	84	23,37								0,39		
16129301	ydaL	b1340	187	945953	1787602	0,391046356	70	17,45										
16129302	b1341					0,336890942												
16129303	b1342	b1342	327	945910	1787604	0,356833074	78	17,48										
16129304	dbpA	b1343	457	947153	1787605	0,36285922	126	28,93							1,38	0,67		1,026372555
16129305	ydaO	b1344	311	948967	1787606	0,492466524	104	24,12								1,98	0,32	1,150622042
16129306	b1345	b1345	411	946976	1787607	0,255783949	168	38,7										
16129307	ydaQ					0,37116387												
16129308	ydaC	b1347	69	947504	1787609	0,35288386	39	6,53										
16129309	lar	b1348	64	945914	1787610	0,258949978	24	5,37										
16129310	recT	b1349	269	945917	1787611	0,434521005	95	23,21							0,32	0,39		0,355485893
16129311	recE	b1350	866	945918	1787612	0,444742316	208	56,53							0,43			
16129312	racC	b1351	91	945920	1787614	0,473127059	32	7,7										
16129313	ydaD					0,332925297												
16129314	sieB					0,284778523									0,06			
16129315	b1354	b1354	58	945911	1787617	0,362753204	12	2,75										
16129316	b1355					0,453244439												
16129317	ydaR	b1356	158	945899	1787619	0,323439106	61	11,92								1,64	1,10	1,368934427
16129318	ydaS	b1357	98	945923	1787620	0,294153522	36	9,34										
16129319	ydaT	b1358	140	945924	1787621	0,425425734	48	14,7								0,83		
16129320	ydaU	b1359	285	945925	1787622	0,274468527	102	23,3									0,27	
16129321	b1360	b1360	248	945926	1787623	0,386580261	87	20,23									0,41	
16129322	ydaW					0,361949434											0,30	
16129323	b1362					0,400345655												
16129324	trkG	b1363	485	945932	1787626	0,248882821	71	16,05							0,25	0,27	0,12	0,214070956
16129325	b1364	b1364	93	945934	1787627	0,272954801	23	4,3									0,24	
16129326	b1365	b1365	87	947417	1787628	0,403993843	22	7,38										
16129327	ydaY	b1366	119	946208	1787629	0,393383501	45	10,6										
16129328	b1367	b1367	77	945704	1787630	0,276790206	13	4,86										
16129329	b1368	b1368	342	947543	1787631	0,322533024	118	35,06										
16129330	b1369	b1369	51	946275	1787632	0,438276949	17	4,95							0,26			
16129331	trs5_5	b1370	326	945944	1787634	0,424370438	115	25,38								0,74		
16129332	b1371					0,335262664												
16129333	b1372					0,363041996												
16129334	ynaC	b1373	191	946062	1787637	0,400805479	40	7,76										
16129335	b1374	b1374	196	948973	1787638	0,275802763	79	17,81										
16129336	ynaE	b1375	88	946078	1787639	0,252836906	35	11,55										
16129337	ynaF					0,398865826										1,55	7,18	4,364520264
16129338	b1377	b1377	377	946313	1787641	0,568486066	77	22,85										
16129339	ydbK	b1378	1174	946587	1787642	0,465411487	287	80,38								0,43	0,81	0,618458605
16129340	hslJ	b1379	140	946525	1787644	0,483912379	37	10,12							1,30	0,85	0,46	0,867955364
16129341	ldhA	b1380	329	946315	1787645	0,572927101	88	22,79	0,83	9,1	2	396,53			2,42	1,45	1,46	1,774508137
16129342	ydbH	b1381	879	945949	1787646	0,360831624	216	69,6								0,64	0,26	0,450339886
16129343	ynbE	b1382	61	945946	1787647	0,482329117	20	7,24								0,60	0,44	0,521184256
16129344	ydbL					0,305110201										0,88	0,53	0,704332901
16129345	feaR	b1384	301	945941	1787649	0,338059671	81	19,41									0,28	
16129346	feaB					0,352277039												
16129347	tynA	b1386	757	945939	1787651	0,494406011	189	57,45							0,28			
