Merge ID	OurStudy_Feb2011CEPNonDet_BL21	OurStudy_Feb2011CEPNonDet	TableS4_BL21_DE3_ProteomeV8	TableS6_MatchingK12_BL21(DE3)_V2	# Studies	OurStudy_Feb2011CEPNonDet_BL21 Duplicates	OurStudy_Feb2011CEPNonDet Duplicates	TableS4_BL21_DE3_ProteomeV8 Duplicates	TableS6_MatchingK12_BL21(DE3)_V2 Duplicates	K12 Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	Merge ID	OurStudy_Feb2011_Common	K12 Entry name (Uniprot)	Category	BL21(DE3) Entry name (Uniprot)
FLGD_ECOLI	1	1	1	1	4	1	1	1	1	FLGD_ECOLI	C6EHD8_ECOBD	FLGD_ECOLI		FLGD_ECOLI	F4	C6EHD8_ECOBD
FLGC_ECOLI	1	1	1	1	4	1	1	1	1	FLGC_ECOLI	C6EHD9_ECOBD	FLGC_ECOLI		FLGC_ECOLI	G	C6EHD9_ECOBD
FLGB_ECOLI	1	1	1	1	4	1	1	1	1	FLGB_ECOLI	C6EHE0_ECOBD	FLGB_ECOLI		FLGB_ECOLI	G	C6EHE0_ECOBD
FLGA_ECOLI	1	1	1	1	4	1	1	1	1	FLGA_ECOLI	C6EHE1_ECOBD	FLGA_ECOLI		FLGA_ECOLI	G	C6EHE1_ECOBD
FIXC_ECOLI	1	1	1	1	4	1	1	1	1	FIXC_ECOLI	C6EB10_ECOBD	FIXC_ECOLI		FIXC_ECOLI	F1	C6EB10_ECOBD
FIMI_ECOLI	1	1	1	1	4	1	1	1	1	FIMI_ECOLI	C6EBR8_ECOBD	FIMI_ECOLI		FIMI_ECOLI	G	C6EBR8_ECOBD
FIMH_ECOLI	1	1	1	1	4	1	1	1	1	FIMH_ECOLI	C6EBR3_ECOBD	FIMH_ECOLI		FIMH_ECOLI	F4	C6EBR3_ECOBD
FIMG_ECOLI	1	1	1	1	4	1	1	1	1	FIMG_ECOLI	C6EBR4_ECOBD	FIMG_ECOLI		FIMG_ECOLI	F4	C6EBR4_ECOBD
FIMF_ECOLI	1	1	1	1	4	1	1	1	1	FIMF_ECOLI	C6EBR5_ECOBD	FIMF_ECOLI		FIMF_ECOLI	F4	C6EBR5_ECOBD
FIMD_ECOLI	1	1	1	1	4	1	1	1	1	FIMD_ECOLI	C6EBR6_ECOBD	FIMD_ECOLI		FIMD_ECOLI	H	C6EBR6_ECOBD
FIMC_ECOLI	1	1	1	1	4	1	1	1	1	FIMC_ECOLI	C6EBR7_ECOBD	FIMC_ECOLI		FIMC_ECOLI	G	C6EBR7_ECOBD
FIMA1_ECOLI	1	1	1	1	4	1	1	1	1	FIMA1_ECOLI	C6EBR9_ECOBD	FIMA1_ECOLI		FIMA1_ECOLI	F4	C6EBR9_ECOBD
FHUF_ECOLI	1	1	1	1	4	1	1	1	1	FHUF_ECOLI	C6EBK3_ECOBD	FHUF_ECOLI		FHUF_ECOLI	F1	C6EBK3_ECOBD
FHUB_ECOLI	1	1	1	1	4	1	1	1	1	FHUB_ECOLI	C6EAD1_ECOBD	FHUB_ECOLI		FHUB_ECOLI	B	C6EAD1_ECOBD
FHIA_ECOLI	1	1	1	1	4	1	1	1	1	FHIA_ECOLI	C6EA58_ECOBD	FHIA_ECOLI		FHIA_ECOLI	B	C6EA58_ECOBD
FEPG_ECOLI	1	1	1	1	4	1	1	1	1	FEPG_ECOLI	C6EKA6_ECOBD	FEPG_ECOLI		FEPG_ECOLI	B	C6EKA6_ECOBD
FEPE_ECOLI	1	1	1	1	4	1	1	1	1	FEPE_ECOLI	C6EKA8_ECOBD	FEPE_ECOLI		FEPE_ECOLI	B	C6EKA8_ECOBD
FECR_ECOLI	1	1	1	1	4	1	1	1	1	FECR_ECOLI	C6EC64_ECOBD	FECR_ECOLI		FECR_ECOLI	B	C6EC64_ECOBD
FECC_ECOLI	1	1	1	1	4	1	1	1	1	FECC_ECOLI	C6EC67_ECOBD	FECC_ECOLI		FECC_ECOLI	B	C6EC67_ECOBD
FDNI_ECOLI	1	1	1	1	4	1	1	1	1	FDNI_ECOLI	C6EEP1_ECOBD	FDNI_ECOLI		FDNI_ECOLI	B	C6EEP1_ECOBD
FDNH_ECOLI	1	1	1	1	4	1	1	1	1	FDNH_ECOLI	C6EEP2_ECOBD	FDNH_ECOLI		FDNH_ECOLI	B	C6EEP2_ECOBD
FDNG_ECOLI	1	1	1	1	4	1	1	1	1	FDNG_ECOLI	C6EEP3_ECOBD	FDNG_ECOLI		FDNG_ECOLI	F2	C6EEP3_ECOBD
FCTA_ECOLI	1	1	1	1	4	1	1	1	1	FCTA_ECOLI	C6EL94_ECOBD	FCTA_ECOLI		FCTA_ECOLI	B	C6EL94_ECOBD
EXUT_ECOLI	1	1	1	1	4	3	1	3	3	EXUT_ECOLI	C6EHQ1_ECOBD	EXUT_ECOLI		EXUT_ECOLI	B	C6EHQ1_ECOBD
EXBD_ECOLI	1	1	1	1	4	1	1	1	1	EXBD_ECOLI	C6EHY8_ECOBD	EXBD_ECOLI		EXBD_ECOLI	B	C6EHY8_ECOBD
EVGS_ECOLI	1	1	1	1	4	1	1	1	1	EVGS_ECOLI	C6EL98_ECOBD	EVGS_ECOLI		EVGS_ECOLI	B	C6EL98_ECOBD
EUTH_ECOLI	1	1	1	1	4	1	1	1	1	EUTH_ECOLI	C6EKR1_ECOBD	EUTH_ECOLI		EUTH_ECOLI	B	C6EKR1_ECOBD
ESSD_ECOLI	1	1	1	1	4	1	1	1	1	ESSD_ECOLI	C6EFM7_ECOBD	ESSD_ECOLI		ESSD_ECOLI	B	C6EFM7_ECOBD
EPTB_ECOLI	1	1	1	1	4	1	1	1	1	EPTB_ECOLI	C6EED5_ECOBD	EPTB_ECOLI		EPTB_ECOLI	B	C6EED5_ECOBD
ENTS_ECOLI	1	1	1	1	4	1	1	1	1	ENTS_ECOLI	C6EKA4_ECOBD	ENTS_ECOLI		ENTS_ECOLI	B	C6EKA4_ECOBD
ENTB_ECOLI	1	1	1	1	4	1	1	1	1	ENTB_ECOLI	C6EK99_ECOBD	ENTB_ECOLI		ENTB_ECOLI	F1	C6EK99_ECOBD
END1_ECOLI	1	1	1	1	4	1	1	1	1	END1_ECOLI	C6EIG6_ECOBD	END1_ECOLI		END1_ECOLI	G	C6EIG6_ECOBD
EMRY_ECOLI	1	1	1	1	4	1	1	1	1	EMRY_ECOLI	C6ELA1_ECOBD	EMRY_ECOLI		EMRY_ECOLI	B	C6ELA1_ECOBD
EMRK_ECOLI	1	1	1	1	4	1	1	1	1	EMRK_ECOLI	C6ELA0_ECOBD	EMRK_ECOLI		EMRK_ECOLI	G	C6ELA0_ECOBD
EMRE_ECOLI	1	1	1	1	4	1	1	1	1	EMRE_ECOLI	C6EKS5_ECOBD	EMRE_ECOLI		EMRE_ECOLI	B	C6EKS5_ECOBD
EMRD_ECOLI	1	1	1	1	4	1	1	1	1	EMRD_ECOLI	C6ED95_ECOBD	EMRD_ECOLI		EMRD_ECOLI	B	C6ED95_ECOBD
ECPD_ECOLI	1	1	1	1	4	1	1	1	1	ECPD_ECOLI	C6EAE4_ECOBD	ECPD_ECOLI		ECPD_ECOLI	G	C6EAE4_ECOBD
EAMB_ECOLI	1	1	1	1	4	1	1	1	1	EAMB_ECOLI	C6EK08_ECOBD	EAMB_ECOLI		EAMB_ECOLI	B	C6EK08_ECOBD
EAMA_ECOLI	1	1	1	1	4	1	1	1	1	EAMA_ECOLI	C6EDV4_ECOBD	EAMA_ECOLI		EAMA_ECOLI	B	C6EDV4_ECOBD
EAEH_ECOLI	1	1	1	1	4	1	1	1	1	EAEH_ECOLI	C6ELT1_ECOBD	EAEH_ECOLI		EAEH_ECOLI	H	C6ELT1_ECOBD
DTPD_ECOLI	1	1	1	1	4	1	1	1	1	DTPD_ECOLI	C6EJM9_ECOBD	DTPD_ECOLI		DTPD_ECOLI	B	C6EJM9_ECOBD
DTPB_ECOLI	1	1	1	1	4	1	1	1	1	DTPB_ECOLI	C6EEI9_ECOBD	DTPB_ECOLI		DTPB_ECOLI	B	C6EEI9_ECOBD
DINF_ECOLI	1	1	1	1	4	1	1	1	1	DINF_ECOLI	C6EDX6_ECOBD	DINF_ECOLI		DINF_ECOLI	B	C6EDX6_ECOBD
DGOT_ECOLI	1	1	1	1	4	1	1	1	1	DGOT_ECOLI	C6ED79_ECOBD	DGOT_ECOLI		DGOT_ECOLI	B	C6ED79_ECOBD
DGOK_ECOLI	1	1	1	1	4	2	1	2	2	DGOK_ECOLI	C6ED76_ECOBD	DGOK_ECOLI		DGOK_ECOLI	B	C6ED76_ECOBD
DDPF_ECOLI	1	1	1	1	4	1	1	1	1	DDPF_ECOLI	C6EEN4_ECOBD	DDPF_ECOLI		DDPF_ECOLI	F1	C6EEN4_ECOBD
DDPD_ECOLI	1	1	1	1	4	1	1	1	1	DDPD_ECOLI	C6EEN3_ECOBD	DDPD_ECOLI		DDPD_ECOLI	F1	C6EEN3_ECOBD
DDPC_ECOLI	1	1	1	1	4	1	1	1	1	DDPC_ECOLI	C6EEN2_ECOBD	DDPC_ECOLI		DDPC_ECOLI	B	C6EEN2_ECOBD
DDPB_ECOLI	1	1	1	1	4	1	1	1	1	DDPB_ECOLI	C6EEN1_ECOBD	DDPB_ECOLI		DDPB_ECOLI	B	C6EEN1_ECOBD
DDPA_ECOLI	1	1	1	1	4	1	1	1	1	DDPA_ECOLI	C6EEN0_ECOBD	DDPA_ECOLI		DDPA_ECOLI	G	C6EEN0_ECOBD
DDG_ECOLI	1	1	1	1	4	1	1	1	1	DDG_ECOLI	C6EL90_ECOBD	DDG_ECOLI		DDG_ECOLI	B	C6EL90_ECOBD
DCUD_ECOLI	1	1	1	1	4	1	1	1	1	DCUD_ECOLI	C6EH05_ECOBD	DCUD_ECOLI		DCUD_ECOLI	B	C6EH05_ECOBD
DCUC_ECOLI	1	1	1	1	4	1	1	1	1	DCUC_ECOLI	C6EK71_ECOBD	DCUC_ECOLI		DCUC_ECOLI	B	C6EK71_ECOBD
DCUB_ECOLI	1	1	1	1	4	1	1	1	1	DCUB_ECOLI	C6ED01_ECOBD	DCUB_ECOLI		DCUB_ECOLI	B	C6ED01_ECOBD
DACD_ECOLI	1	1	1	1	4	1	1	1	1	DACD_ECOLI	C6EB73_ECOBD	DACD_ECOLI		DACD_ECOLI	F2	C6EB73_ECOBD
CYSW_ECOLI	1	1	1	1	4	1	1	1	1	CYSW_ECOLI	C6EL54_ECOBD	CYSW_ECOLI		CYSW_ECOLI	B	C6EL54_ECOBD
CYST_ECOLI	1	1	1	1	4	1	1	1	1	CYST_ECOLI	C6EL53_ECOBD	CYST_ECOLI		CYST_ECOLI	B	C6EL53_ECOBD
CYOE_ECOLI	1	1	1	1	4	1	1	1	1	CYOE_ECOLI	C6EL38_ECOBD	CYOE_ECOLI		CYOE_ECOLI	B	C6EL38_ECOBD
CYNX_ECOLI	1	1	1	1	4	1	1	1	1	CYNX_ECOLI	C6ELN9_ECOBD	CYNX_ECOLI		CYNX_ECOLI	B	C6ELN9_ECOBD
CYBH_ECOLI	1	1	1	1	4	1	1	1	1	CYBH_ECOLI	C6EHN4_ECOBD	CYBH_ECOLI		CYBH_ECOLI	B	C6EHN4_ECOBD
CVPA_ECOLI	1	1	1	1	4	1	1	1	1	CVPA_ECOLI	C6ELE0_ECOBD	CVPA_ECOLI		CVPA_ECOLI	B	C6ELE0_ECOBD
CUSF_ECOLI	1	1	1	1	4	1	1	1	1	CUSF_ECOLI	C6EKC8_ECOBD	CUSF_ECOLI		CUSF_ECOLI	G	C6EKC8_ECOBD
CUSC_ECOLI	1	1	1	1	4	1	1	1	1	CUSC_ECOLI	C6EKC9_ECOBD	CUSC_ECOLI		CUSC_ECOLI	I	C6EKC9_ECOBD
CUSB_ECOLI	1	1	1	1	4	1	1	1	1	CUSB_ECOLI	C6EKC7_ECOBD	CUSB_ECOLI		CUSB_ECOLI	F2	C6EKC7_ECOBD
CUSA_ECOLI	1	1	1	1	4	1	1	1	1	CUSA_ECOLI	C6EKC6_ECOBD	CUSA_ECOLI		CUSA_ECOLI	B	C6EKC6_ECOBD
CSGG_ECOLI	1	1	1	1	4	1	1	1	1	CSGG_ECOLI	C6EHH5_ECOBD	CSGG_ECOLI		CSGG_ECOLI	I	C6EHH5_ECOBD
CSGF_ECOLI	1	1	1	1	4	1	1	1	1	CSGF_ECOLI	C6EHH4_ECOBD	CSGF_ECOLI		CSGF_ECOLI	G	C6EHH4_ECOBD
CSGE_ECOLI	1	1	1	1	4	1	1	1	1	CSGE_ECOLI	C6EHH3_ECOBD	CSGE_ECOLI		CSGE_ECOLI	G	C6EHH3_ECOBD
CSGC_ECOLI	1	1	1	1	4	1	1	1	1	CSGC_ECOLI	C6EHG9_ECOBD	CSGC_ECOLI		CSGC_ECOLI	G	C6EHG9_ECOBD
CSGB_ECOLI	1	1	1	1	4	1	1	1	1	CSGB_ECOLI	C6EHH1_ECOBD	CSGB_ECOLI		CSGB_ECOLI	F4	C6EHH1_ECOBD
CSGA_ECOLI	1	1	1	1	4	1	1	1	1	CSGA_ECOLI	C6EHH0_ECOBD	CSGA_ECOLI		CSGA_ECOLI	F4	C6EHH0_ECOBD
CRED_ECOLI	1	1	1	1	4	1	1	1	1	CRED_ECOLI	C6EBH1_ECOBD	CRED_ECOLI		CRED_ECOLI	B	C6EBH1_ECOBD
CLCB_ECOLI	1	1	1	1	4	1	1	1	1	CLCB_ECOLI	C6EDQ6_ECOBD	CLCB_ECOLI		CLCB_ECOLI	B	C6EDQ6_ECOBD
CITT_ECOLI	1	1	1	1	4	1	1	1	1	CITT_ECOLI	C6EK82_ECOBD	CITT_ECOLI		CITT_ECOLI	B	C6EK82_ECOBD
CITG_ECOLI	1	1	1	1	4	1	1	1	1	CITG_ECOLI	C6EK81_ECOBD	CITG_ECOLI		CITG_ECOLI	B	C6EK81_ECOBD
CHIA_ECOLI	1	1	1	1	4	1	1	1	1	CHIA_ECOLI	C6EGC7_ECOBD	CHIA_ECOLI		CHIA_ECOLI	G	C6EGC7_ECOBD
CDSA_ECOLI	1	1	1	1	4	1	1	1	1	CDSA_ECOLI	C6EAB0_ECOBD	CDSA_ECOLI		CDSA_ECOLI	B	C6EAB0_ECOBD
CCMB_ECOLI	1	1	1	1	4	1	1	1	1	CCMB_ECOLI	C6EA00_ECOBD	CCMB_ECOLI		CCMB_ECOLI	B	C6EA00_ECOBD
CBRB_ECOLI	1	1	1	1	4	1	1	1	1	CBRB_ECOLI	C6EG87_ECOBD	CBRB_ECOLI		CBRB_ECOLI	B	C6EG87_ECOBD
CAIT_ECOLI	1	1	1	1	4	1	1	1	1	CAIT_ECOLI	C6EB13_ECOBD	CAIT_ECOLI		CAIT_ECOLI	B	C6EB13_ECOBD
CADB_ECOLI	1	1	1	1	4	1	1	1	1	CADB_ECOLI	C6ECZ2_ECOBD	CADB_ECOLI		CADB_ECOLI	B	C6ECZ2_ECOBD
C561_ECOLI	1	1	1	1	4	1	1	1	1	C561_ECOLI	C6EEU4_ECOBD	C561_ECOLI		C561_ECOLI	B	C6EEU4_ECOBD
BTUC_ECOLI	1	1	1	1	4	1	1	1	1	BTUC_ECOLI	C6ECP6_ECOBD	BTUC_ECOLI		BTUC_ECOLI	B	C6ECP6_ECOBD
BLR_ECOLI	1	1	1	1	4	1	1	1	1	BLR_ECOLI	C6EDM2_ECOBD	BLR_ECOLI		BLR_ECOLI	B	C6EDM2_ECOBD
BIOD2_ECOLI	1	1	1	1	4	1	1	1	1	BIOD2_ECOLI	C6EDQ5_ECOBD	BIOD2_ECOLI		BIOD2_ECOLI	B	C6EDQ5_ECOBD
BIOB_ECOLI	1	1	1	1	4	1	1	1	1	BIOB_ECOLI	C6EJ07_ECOBD	BIOB_ECOLI		BIOB_ECOLI	B	C6EJ07_ECOBD
BHSA_ECOLI	1	1	1	1	4	1	1	1	1	BHSA_ECOLI	C6EGY0_ECOBD	BHSA_ECOLI		BHSA_ECOLI	G	C6EGY0_ECOBD
BGLH_ECOLI	1	1	1	1	4	1	1	1	1	BGLH_ECOLI	C6EG83_ECOBD	BGLH_ECOLI		BGLH_ECOLI	H	C6EG83_ECOBD
BCSA_ECOLI	1	1	1	1	4	1	1	1	1	BCSA_ECOLI	C6EEF0_ECOBD	BCSA_ECOLI		BCSA_ECOLI	B	C6EEF0_ECOBD
BAX_ECOLI	1	1	1	1	4	1	1	1	1	BAX_ECOLI	C6EEA9_ECOBD	BAX_ECOLI		BAX_ECOLI	G	C6EEA9_ECOBD
ATPZ_ECOLI	1	1	1	1	4	1	1	1	1	ATPZ_ECOLI	C6EG64_ECOBD	ATPZ_ECOLI		ATPZ_ECOLI	B	C6EG64_ECOBD
ATOS_ECOLI	1	1	1	1	4	1	1	1	1	ATOS_ECOLI	C6E9Y1_ECOBD	ATOS_ECOLI		ATOS_ECOLI	B	C6E9Y1_ECOBD
ATOE_ECOLI	1	1	1	1	4	1	1	1	1	ATOE_ECOLI	C6E9X7_ECOBD	ATOE_ECOLI		ATOE_ECOLI	B	C6E9X7_ECOBD
ATKA_ECOLI	1	1	1	1	4	1	1	1	1	ATKA_ECOLI	C6EJN6_ECOBD	ATKA_ECOLI		ATKA_ECOLI	B	C6EJN6_ECOBD
ASR_ECOLI	1	1	1	1	4	1	1	1	1	ASR_ECOLI	C6EDQ1_ECOBD	ASR_ECOLI		ASR_ECOLI	G	C6EDQ1_ECOBD
ASPG2_ECOLI	1	1	1	1	4	1	1	1	1	ASPG2_ECOLI	C6EIF4_ECOBD	ASPG2_ECOLI		ASPG2_ECOLI	G	C6EIF4_ECOBD
ASLA_ECOLI	1	1	1	1	4	1	1	1	1	ASLA_ECOLI	C6EG14_ECOBD	ASLA_ECOLI		ASLA_ECOLI	G	C6EG14_ECOBD
ARSB_ECOLI	1	1	1	1	4	1	1	1	1	ARSB_ECOLI	C6EEI2_ECOBD	ARSB_ECOLI		ARSB_ECOLI	B	C6EEI2_ECOBD
ARNF_ECOLI	1	1	1	1	4	1	1	1	1	ARNF_ECOLI	C6E9U1_ECOBD	ARNF_ECOLI		ARNF_ECOLI	B	C6E9U1_ECOBD
ARNE_ECOLI	1	1	1	1	4	1	1	1	1	ARNE_ECOLI	C6E9U2_ECOBD	ARNE_ECOLI		ARNE_ECOLI	B	C6E9U2_ECOBD
ARGO_ECOLI	1	1	1	1	4	1	1	1	1	ARGO_ECOLI	C6EII6_ECOBD	ARGO_ECOLI		ARGO_ECOLI	B	C6EII6_ECOBD
ARGK_ECOLI	1	1	1	1	4	1	1	1	1	ARGK_ECOLI	C6EIJ1_ECOBD	ARGK_ECOLI		ARGK_ECOLI	F1	C6EIJ1_ECOBD
ARCD_ECOLI	1	1	1	1	4	1	1	1	1	ARCD_ECOLI	C6EDP3_ECOBD	ARCD_ECOLI		ARCD_ECOLI	B	C6EDP3_ECOBD
ARAJ_ECOLI	1	1	1	1	4	1	1	1	1	ARAJ_ECOLI	C6ELI8_ECOBD	ARAJ_ECOLI		ARAJ_ECOLI	B	C6ELI8_ECOBD
ARAF_ECOLI	1	1	1	1	4	1	1	1	1	ARAF_ECOLI	C6EBF9_ECOBD	ARAF_ECOLI		ARAF_ECOLI	G	C6EBF9_ECOBD
ARAE_ECOLI	1	1	1	1	4	1	1	1	1	ARAE_ECOLI	C6EJ27_ECOBD	ARAE_ECOLI		ARAE_ECOLI	B	C6EJ27_ECOBD
AQPZ_ECOLI	1	1	1	1	4	1	1	1	1	AQPZ_ECOLI	C6EIA6_ECOBD	AQPZ_ECOLI		AQPZ_ECOLI	B	C6EIA6_ECOBD
APPB_ECOLI	1	1	1	1	4	1	1	1	1	APPB_ECOLI	C6EHM9_ECOBD	APPB_ECOLI		APPB_ECOLI	B	C6EHM9_ECOBD
APBE_ECOLI	1	1	1	1	4	1	1	1	1	APBE_ECOLI	C6E9Y5_ECOBD	APBE_ECOLI		APBE_ECOLI	E	C6E9Y5_ECOBD
ANSP_ECOLI	1	1	1	1	4	1	1	1	1	ANSP_ECOLI	C6EER0_ECOBD	ANSP_ECOLI		ANSP_ECOLI	B	C6EER0_ECOBD
AMY1_ECOLI	1	1	1	1	4	1	1	1	1	AMY1_ECOLI	C6EEA8_ECOBD	AMY1_ECOLI		AMY1_ECOLI	G	C6EEA8_ECOBD
AMTB_ECOLI	1	1	1	1	4	1	1	1	1	AMTB_ECOLI	C6EL12_ECOBD	AMTB_ECOLI		AMTB_ECOLI	B	C6EL12_ECOBD
AMPH_ECOLI	1	1	1	1	4	1	1	1	1	AMPH_ECOLI	C6ELL2_ECOBD	AMPH_ECOLI		AMPH_ECOLI	G	C6ELL2_ECOBD
AMPG_ECOLI	1	1	1	1	4	1	1	1	1	AMPG_ECOLI	C6EL33_ECOBD	AMPG_ECOLI		AMPG_ECOLI	B	C6EL33_ECOBD
ALSC_ECOLI	1	1	1	1	4	1	1	1	1	ALSC_ECOLI	C6ED37_ECOBD	ALSC_ECOLI		ALSC_ECOLI	B	C6ED37_ECOBD
ALSB_ECOLI	1	1	1	1	4	1	1	1	1	ALSB_ECOLI	C6ED35_ECOBD	ALSB_ECOLI		ALSB_ECOLI	G	C6ED35_ECOBD
ALSA_ECOLI	1	1	1	1	4	1	1	1	1	ALSA_ECOLI	C6ED36_ECOBD	ALSA_ECOLI		ALSA_ECOLI	F1	C6ED36_ECOBD
ALLP_ECOLI	1	1	1	1	4	1	1	1	1	ALLP_ECOLI	C6EKV5_ECOBD	ALLP_ECOLI		ALLP_ECOLI	B	C6EKV5_ECOBD
ALKB_ECOLI	1	1	1	1	4	1	1	1	1	ALKB_ECOLI	C6E9Y7_ECOBD	ALKB_ECOLI		ALKB_ECOLI	B	C6E9Y7_ECOBD
AGAI_ECOLI	1	1	1	1	4	1	1	1	1	AGAI_ECOLI	C6EH84_ECOBD	AGAI_ECOLI		AGAI_ECOLI	B	C6EH84_ECOBD
AG43_ECOLI	1	1	1	1	4	1	1	1	1	AG43_ECOLI	C6EDI7_ECOBD	AG43_ECOLI		AG43_ECOLI	H	C6EDI7_ECOBD
AER_ECOLI	1	1	1	1	4	1	1	1	1	AER_ECOLI	C6EHS4_ECOBD	AER_ECOLI		AER_ECOLI	B	C6EHS4_ECOBD
ADRB_ECOLI	1	1	1	1	4	1	1	1	1	ADRB_ECOLI	C6EC16_ECOBD	ADRB_ECOLI		ADRB_ECOLI	B	C6EC16_ECOBD
ADRA_ECOLI	1	1	1	1	4	1	1	1	1	ADRA_ECOLI	C6ELK2_ECOBD	ADRA_ECOLI		ADRA_ECOLI	B	C6ELK2_ECOBD
ADIC_ECOLI	1	1	1	1	4	1	1	1	1	ADIC_ECOLI	C6ED09_ECOBD	ADIC_ECOLI		ADIC_ECOLI	B	C6ED09_ECOBD
ADEC_ECOLI	1	1	1	1	4	1	1	1	1	ADEC_ECOLI	C6EDA4_ECOBD	ADEC_ECOLI		ADEC_ECOLI	B	C6EDA4_ECOBD
ACRF_ECOLI	1	1	1	1	4	1	1	1	1	ACRF_ECOLI	C6EGJ4_ECOBD	ACRF_ECOLI		ACRF_ECOLI	B	C6EGJ4_ECOBD
ACRE_ECOLI	1	1	1	1	4	1	1	1	1	ACRE_ECOLI	C6EGJ5_ECOBD	ACRE_ECOLI		ACRE_ECOLI	E	C6EGJ5_ECOBD
ABRB_ECOLI	1	1	1	1	4	1	1	1	1	ABRB_ECOLI	C6EJM3_ECOBD	ABRB_ECOLI		ABRB_ECOLI	B	C6EJM3_ECOBD
ABGT_ECOLI	1	1	1	1	4	1	1	1	1	ABGT_ECOLI	C6EFP7_ECOBD	ABGT_ECOLI		ABGT_ECOLI	B	C6EFP7_ECOBD
AAEX_ECOLI	1	1	1	1	4	1	1	1	1	AAEX_ECOLI	C6EGL8_ECOBD	AAEX_ECOLI		AAEX_ECOLI	B	C6EGL8_ECOBD
AAEB_ECOLI	1	1	1	1	4	1	1	1	1	AAEB_ECOLI	C6EGM0_ECOBD	AAEB_ECOLI		AAEB_ECOLI	B	C6EGM0_ECOBD
YAJR_ECOLI	1		1	1	3	1		2	2	YAJR_ECOLI	C6EFF5_ECOBD			YAJR_ECOLI	B	C6EL42_ECOBD
SOHB_ECOLI	1		1	1	3	1		2	2	SOHB_ECOLI	C6EJF0_ECOBD			SOHB_ECOLI	B	C6EFW5_ECOBD
RHMA_ECOLI	1		1	1	3	1		2	2	RHMA_ECOLI	C6EBM1_ECOBD			RHMA_ECOLI	B	C6E9V5_ECOBD
RBSC_ECOLI	1		1	1	3	1		2	2	RBSC_ECOLI	C6EG52_ECOBD			RBSC_ECOLI	B	C6EG52_ECOBD
RBSB_ECOLI	1		1	1	3	1		2	2	RBSB_ECOLI	C6EJ67_ECOBD			RBSB_ECOLI	G	C6EG51_ECOBD
RBSA_ECOLI	1		1	1	3	1		2	2	RBSA_ECOLI	C6EG53_ECOBD			RBSA_ECOLI	F1	C6EG53_ECOBD
CODB_ECOLI	1		1	1	3	1		2	2	CODB_ECOLI	C6EF80_ECOBD			CODB_ECOLI	B	C6ELP4_ECOBD
BORD_ECOLI	1		1	1	3	1		2	2	BORD_ECOLI	C6EKD4_ECOBD			BORD_ECOLI	I	C6EJF8_ECOBD
BLC_ECOLI	1		1	1	3	1		2	2	BLC_ECOLI	C6EDT4_ECOBD			BLC_ECOLI	I	C6ECX4_ECOBD
BETT_ECOLI	1		1	1	3	1		2	2	BETT_ECOLI	C6EC73_ECOBD			BETT_ECOLI	B	C6ELR7_ECOBD
YFJV_ECOLI		1	1	1	3		1	1	1			YFJV_ECOLI		YFJV_ECOLI	B	C6EEI2_ECOBD
LRHA_ECOLI			1	1	2			1	1					LRHA_ECOLI	A	C6E9R2_ECOBD
NUOA_ECOLI			1	1	2			1	1					NUOA_ECOLI	B	C6E9R4_ECOBD
NUOB_ECOLI			1	1	2			1	1					NUOB_ECOLI	F1	C6E9R5_ECOBD
NUOCD_ECOLI			1	1	2			1	1					NUOCD_ECOLI	F1	C6E9R6_ECOBD
NUOE_ECOLI			1	1	2			1	1					NUOE_ECOLI	F1	C6E9R7_ECOBD
NUOF_ECOLI			1	1	2			1	1					NUOF_ECOLI	F1	C6E9R8_ECOBD
NUOG_ECOLI			1	1	2			1	1					NUOG_ECOLI	F1	C6E9R9_ECOBD
NUOH_ECOLI			1	1	2			1	1					NUOH_ECOLI	B	C6E9S0_ECOBD
NUOI_ECOLI			1	1	2			1	1					NUOI_ECOLI	F1	C6E9S1_ECOBD
NUOL_ECOLI			1	1	2			1	1					NUOL_ECOLI	B	C6E9S4_ECOBD
NUOM_ECOLI			1	1	2			1	1					NUOM_ECOLI	B	C6E9S5_ECOBD
NUON_ECOLI			1	1	2			1	1					NUON_ECOLI	B	C6E9S6_ECOBD
YFBM_ECOLI			1	1	2			1	1					YFBM_ECOLI	A	C6E9S9_ECOBD
MENF_ECOLI			1	1	2			1	1					MENF_ECOLI	A	C6E9T4_ECOBD
MEND_ECOLI			1	1	2			1	1					MEND_ECOLI	A	C6E9T5_ECOBD
MENH_ECOLI			1	1	2			1	1					MENH_ECOLI	A	C6E9T6_ECOBD
MENB_ECOLI			1	1	2			1	1					MENB_ECOLI	A	C6E9T7_ECOBD
MENC_ECOLI			1	1	2			1	1					MENC_ECOLI	A	C6E9T8_ECOBD
MENE_ECOLI			1	1	2			1	1					MENE_ECOLI	A	C6E9T9_ECOBD
PMRD_ECOLI			1	1	2			1	1					PMRD_ECOLI	A	C6E9U0_ECOBD
ARNT_ECOLI			1	1	2			1	1					ARNT_ECOLI	B	C6E9U3_ECOBD
ARND_ECOLI			1	1	2			1	1					ARND_ECOLI	A	C6E9U4_ECOBD
ARNA_ECOLI			1	1	2			1	1					ARNA_ECOLI	A	C6E9U5_ECOBD
ARNC_ECOLI			1	1	2			1	1					ARNC_ECOLI	B	C6E9U6_ECOBD
