K12 Uniproti Entry name	BL21(DE3) Uniprot Entry name	Curated Subcellular Location
GSHB_ECOLI	C6EIG4_ECOBD	A
RSME_ECOLI	C6EIG5_ECOBD	A
SPRT_ECOLI	C6EIG7_ECOBD	A
METK_ECOLI	C6EIG9_ECOBD	A
SPEA_ECOLI	C6EIH1_ECOBD	A
SPEB_ECOLI	C6EIH2_ECOBD	A
TKT1_ECOLI	C6EIH4_ECOBD	A
YGGD_ECOLI	C6EII0_ECOBD	A
E4PD_ECOLI	C6EII2_ECOBD	A
PGK_ECOLI	C6EII3_ECOBD	A
ALF_ECOLI	C6EII4_ECOBD	A
YGFI_ECOLI	C6EII8_ECOBD	A
ICIA_ECOLI	C6EIJ3_ECOBD	A
RPIA_ECOLI	C6EIJ5_ECOBD	A
SERA_ECOLI	C6EIJ6_ECOBD	A
YGFA_ECOLI	C6EIJ7_ECOBD	A
ZAPA_ECOLI	C6EIJ8_ECOBD	A
YGFB_ECOLI	C6EIJ9_ECOBD	A
AMPP_ECOLI	C6EIK0_ECOBD	A
GCSH_ECOLI	C6EIK4_ECOBD	A
GCSP_ECOLI	C6EIK5_ECOBD	A
BGLA_ECOLI	C6EIK7_ECOBD	A
YGFZ_ECOLI	C6EIL0_ECOBD	A
YGFY_ECOLI	C6EIL1_ECOBD	A
FLAW_ECOLI	C6EIL3_ECOBD	A
IDI_ECOLI	C6EIL9_ECOBD	A
YGFT_ECOLI	C6EIM2_ECOBD	A
GUAD_ECOLI	C6EIM5_ECOBD	A
YGFM_ECOLI	C6EIM8_ECOBD	A
SSNA_ECOLI	C6EIM9_ECOBD	A
YGFJ_ECOLI	C6EIN1_ECOBD	A
YQEC_ECOLI	C6EIN2_ECOBD	A
PHYDA_ECOLI	C6EIN5_ECOBD	A
YGEY_ECOLI	C6EIN6_ECOBD	A
DPAL_ECOLI	C6EIN7_ECOBD	A
YGEW_ECOLI	C6EIN8_ECOBD	A
YGEV_ECOLI	C6EIN9_ECOBD	A
XDHB_ECOLI	C6EIP1_ECOBD	A
XDHA_ECOLI	C6EIP2_ECOBD	A
YQEF_ECOLI	C6EIP9_ECOBD	A
KDUI_ECOLI	C6EIQ0_ECOBD	A
YBJN_ECOLI	C6EIQ2_ECOBD	A
RIMK_ECOLI	C6EIQ3_ECOBD	A
GLRX1_ECOLI	C6EIQ6_ECOBD	A
YBJK_ECOLI	C6EIT7_ECOBD	A
YBJI_ECOLI	C6EIT9_ECOBD	A
DEOR_ECOLI	C6EIU3_ECOBD	A
IAAA_ECOLI	C6EIV4_ECOBD	A
MOEA_ECOLI	C6EIV5_ECOBD	A
MOEB_ECOLI	C6EIV6_ECOBD	A
FSAA_ECOLI	C6EIV7_ECOBD	A
PFLE_ECOLI	C6EIV8_ECOBD	A
PFLF_ECOLI	C6EIV9_ECOBD	A
SUPH_ECOLI	C6EIW0_ECOBD	A
MNTR_ECOLI	C6EIW5_ECOBD	A
DPS_ECOLI	C6EIX0_ECOBD	A
YBIX_ECOLI	C6EIX8_ECOBD	A
YBIC_ECOLI	C6EIY1_ECOBD	A
YBIB_ECOLI	C6EIY2_ECOBD	A
DING_ECOLI	C6EIY3_ECOBD	A
RHLE_ECOLI	C6EIY5_ECOBD	A
YBHP_ECOLI	C6EIZ2_ECOBD	A
MOAE_ECOLI	C6EIZ7_ECOBD	A
MOAC_ECOLI	C6EIZ9_ECOBD	A
MOAB_ECOLI	C6EJ00_ECOBD	A
MOAA_ECOLI	C6EJ01_ECOBD	A
UVRB_ECOLI	C6EJ03_ECOBD	A
BIOD_ECOLI	C6EJ04_ECOBD	A
BIOC_ECOLI	C6EJ05_ECOBD	A
BIOA_ECOLI	C6EJ08_ECOBD	A
YBHB_ECOLI	C6EJ09_ECOBD	A
YGEA_ECOLI	C6EJ28_ECOBD	A
LYSR_ECOLI	C6EJ29_ECOBD	A
DCDA_ECOLI	C6EJ30_ECOBD	A
GALR_ECOLI	C6EJ31_ECOBD	A
TAS_ECOLI	C6EJ34_ECOBD	A
MUTH_ECOLI	C6EJ37_ECOBD	A
RPPH_ECOLI	C6EJ39_ECOBD	A
EX5C_ECOLI	C6EJ47_ECOBD	A
EX5B_ECOLI	C6EJ49_ECOBD	A
EX5A_ECOLI	C6EJ50_ECOBD	A
ARGA_ECOLI	C6EJ51_ECOBD	A
YGDK_ECOLI	C6EJ55_ECOBD	A
CSDA_ECOLI	C6EJ56_ECOBD	A
GCVA_ECOLI	C6EJ58_ECOBD	A
FUCR_ECOLI	C6EJ61_ECOBD	A
FUCM_ECOLI	C6EJ62_ECOBD	A
FUCI_ECOLI	C6EJ64_ECOBD	A
FUCO_ECOLI	C6EJ72_ECOBD	A
YGDH_ECOLI	C6EJ77_ECOBD	A
QUEF_ECOLI	C6EJ78_ECOBD	A
TRUC_ECOLI	C6EJ81_ECOBD	A
GUDH_ECOLI	C6EJ85_ECOBD	A
MAZG_ECOLI	C6EJ91_ECOBD	A
ENO_ECOLI	C6EJ93_ECOBD	A
YGCF_ECOLI	C6EJ96_ECOBD	A
YGCE_ECOLI	C6EJ97_ECOBD	A
YGCW_ECOLI	C6EJ99_ECOBD	A
YGCQ_ECOLI	C6EJA3_ECOBD	A
QUED_ECOLI	C6EJA7_ECOBD	A
CYSJ_ECOLI	C6EJA8_ECOBD	A
CYSH_ECOLI	C6EJB0_ECOBD	A
CYSD_ECOLI	C6EJB5_ECOBD	A
CYSN_ECOLI	C6EJB6_ECOBD	A
ISPD_ECOLI	C6EJC0_ECOBD	A
TRUD_ECOLI	C6EJC2_ECOBD	A
SURE_ECOLI	C6EJC3_ECOBD	A
PIMT_ECOLI	C6EJC4_ECOBD	A
YGBA_ECOLI	C6EJD6_ECOBD	A
FHLA_ECOLI	C6EJD7_ECOBD	A
HYPE_ECOLI	C6EJD8_ECOBD	A
HYPD_ECOLI	C6EJD9_ECOBD	A
HYPC_ECOLI	C6EJE0_ECOBD	A
HYPB_ECOLI	C6EJE1_ECOBD	A
HYPA_ECOLI	C6EJE2_ECOBD	A
HYCA_ECOLI	C6EJE3_ECOBD	A
HYCB_ECOLI	C6EJE4_ECOBD	A
HYCF_ECOLI	C6EJE8_ECOBD	A
GPMA_ECOLI	C6EJI9_ECOBD	A
AROG_ECOLI	C6EJJ0_ECOBD	A
NADA_ECOLI	C6EJJ4_ECOBD	A
SUCC_ECOLI	C6EJL0_ECOBD	A
ODO2_ECOLI	C6EJL1_ECOBD	A
ODO1_ECOLI	C6EJL2_ECOBD	A
CISY_ECOLI	C6EJL8_ECOBD	A
END8_ECOLI	C6EJM4_ECOBD	A
YBGK_ECOLI	C6EJM6_ECOBD	A
YBGJ_ECOLI	C6EJM7_ECOBD	A
YBGI_ECOLI	C6EJM8_ECOBD	A
PHR_ECOLI	C6EJN0_ECOBD	A
YBGA_ECOLI	C6EJN1_ECOBD	A
KDPE_ECOLI	C6EJP0_ECOBD	A
PGM_ECOLI	C6EJP6_ECOBD	A
YBFF_ECOLI	C6EJP8_ECOBD	A
FLAV_ECOLI	C6EJQ0_ECOBD	A
FUR_ECOLI	C6EJQ1_ECOBD	A
SYQ_ECOLI	C6EJQ4_ECOBD	A
NAGA_ECOLI	C6EJQ8_ECOBD	A
NAGD_ECOLI	C6EJR0_ECOBD	A
ASNB_ECOLI	C6EJR1_ECOBD	A
HYCG_ECOLI	C6EJR2_ECOBD	A
HYCH_ECOLI	C6EJR3_ECOBD	A
HYCI_ECOLI	C6EJR4_ECOBD	A
HYDN_ECOLI	C6EJR8_ECOBD	A
NORW_ECOLI	C6EJS0_ECOBD	A
NORR_ECOLI	C6EJS2_ECOBD	A
GUTQ_ECOLI	C6EJS3_ECOBD	A
YGAD_ECOLI	C6EJT1_ECOBD	A
RECX_ECOLI	C6EJT3_ECOBD	A
YQAB_ECOLI	C6EJT6_ECOBD	A
GSH1_ECOLI	C6EJT8_ECOBD	A
LUXS_ECOLI	C6EJT9_ECOBD	A
RIR3_ECOLI	C6EJV0_ECOBD	A
NRDI_ECOLI	C6EJV1_ECOBD	A
YGAC_ECOLI	C6EJV4_ECOBD	A
YGAU_ECOLI	C6EJW0_ECOBD	A
YGAE_ECOLI	C6EJW1_ECOBD	A
GABT_ECOLI	C6EJW3_ECOBD	A
SSRP_ECOLI	C6EJX3_ECOBD	A
YFJG_ECOLI	C6EJX4_ECOBD	A
TRMD_ECOLI	C6EJY5_ECOBD	A
AROF_ECOLI	C6EJZ1_ECOBD	A
TYRA_ECOLI	C6EJZ2_ECOBD	A
PHEA_ECOLI	C6EJZ3_ECOBD	A
YFIH_ECOLI	C6EJZ7_ECOBD	A
CLPB_ECOLI	C6EJZ8_ECOBD	A
YFIQ_ECOLI	C6EK02_ECOBD	A
YFIP_ECOLI	C6EK03_ECOBD	A
THIO2_ECOLI	C6EK04_ECOBD	A
YFIF_ECOLI	C6EK05_ECOBD	A
UNG_ECOLI	C6EK06_ECOBD	A
RNC_ECOLI	C6EK20_ECOBD	A
PDXJ_ECOLI	C6EK23_ECOBD	A
YFHL_ECOLI	C6EK26_ECOBD	A
TADA_ECOLI	C6EK29_ECOBD	A
MIAB_ECOLI	C6EK34_ECOBD	A
PHOL_ECOLI	C6EK35_ECOBD	A
CORC_ECOLI	C6EK37_ECOBD	A
RIHA_ECOLI	C6EK45_ECOBD	A
YBEL_ECOLI	C6EK50_ECOBD	A
SYL_ECOLI	C6EK51_ECOBD	A
NADD_ECOLI	C6EK54_ECOBD	A
COBC_ECOLI	C6EK55_ECOBD	A
YBED_ECOLI	C6EK62_ECOBD	A
LIPB_ECOLI	C6EK63_ECOBD	A
LIPA_ECOLI	C6EK65_ECOBD	A
DPIA_ECOLI	C6EK72_ECOBD	A
CITE_ECOLI	C6EK78_ECOBD	A
CILA_ECOLI	C6EK79_ECOBD	A
CITX_ECOLI	C6EK80_ECOBD	A
RNK_ECOLI	C6EK84_ECOBD	A
USPG_ECOLI	C6EK87_ECOBD	A
AHPF_ECOLI	C6EK88_ECOBD	A
AHPC_ECOLI	C6EK89_ECOBD	A
YBDM_ECOLI	C6EK93_ECOBD	A
YBDH_ECOLI	C6EK95_ECOBD	A
YBDB_ECOLI	C6EK97_ECOBD	A
ENTC_ECOLI	C6EKA1_ECOBD	A
FES_ECOLI	C6EKB1_ECOBD	A
CAAL_ECOLI	C6EKC0_ECOBD	A
YBDF_ECOLI	C6EKC2_ECOBD	A
NFNB_ECOLI	C6EKC3_ECOBD	A
CUSR_ECOLI	C6EKD0_ECOBD	A
PUR4_ECOLI	C6EKF0_ECOBD	A
YFHA_ECOLI	C6EKF3_ECOBD	A
HMP_ECOLI	C6EKF5_ECOBD	A
GLYA_ECOLI	C6EKF6_ECOBD	A
YPHG_ECOLI	C6EKF8_ECOBD	A
YPHB_ECOLI	C6EKG3_ECOBD	A
CSIE_ECOLI	C6EKH2_ECOBD	A
TRMJ_ECOLI	C6EKH5_ECOBD	A
ISCR_ECOLI	C6EKH6_ECOBD	A
ISCS_ECOLI	C6EKH7_ECOBD	A
NIFU_ECOLI	C6EKH8_ECOBD	A
HSCB_ECOLI	C6EKI0_ECOBD	A
HSCA_ECOLI	C6EKI1_ECOBD	A
FER_ECOLI	C6EKI2_ECOBD	A
PEPB_ECOLI	C6EKI4_ECOBD	A
SSEB_ECOLI	C6EKI5_ECOBD	A
THTM_ECOLI	C6EKI8_ECOBD	A
NDK_ECOLI	C6EKJ1_ECOBD	A
ISPG_ECOLI	C6EKJ4_ECOBD	A
ENGA_ECOLI	C6EKJ8_ECOBD	A
GUAA_ECOLI	C6EKK2_ECOBD	A
PUR3_ECOLI	C6EKL1_ECOBD	A
PUR5_ECOLI	C6EKL2_ECOBD	A
UPP_ECOLI	C6EKL3_ECOBD	A
BCP_ECOLI	C6EKN1_ECOBD	A
GCVR_ECOLI	C6EKN2_ECOBD	A
DAPA_ECOLI	C6EKN3_ECOBD	A
PUR7_ECOLI	C6EKN5_ECOBD	A
YPFH_ECOLI	C6EKN8_ECOBD	A
DAPE_ECOLI	C6EKP0_ECOBD	A
YFFB_ECOLI	C6EKP1_ECOBD	A
AEGA_ECOLI	C6EKP4_ECOBD	A
NUDK_ECOLI	C6EKP5_ECOBD	A
TKT2_ECOLI	C6EKP7_ECOBD	A
TALA_ECOLI	C6EKP8_ECOBD	A
MAO2_ECOLI	C6EKP9_ECOBD	A
EUTS_ECOLI	C6EKQ0_ECOBD	A
EUTP_ECOLI	C6EKQ1_ECOBD	A
EUTQ_ECOLI	C6EKQ2_ECOBD	A
EUTT_ECOLI	C6EKQ3_ECOBD	A
EUTD_ECOLI	C6EKQ4_ECOBD	A
EUTN_ECOLI	C6EKQ6_ECOBD	A
EUTJ_ECOLI	C6EKQ8_ECOBD	A
EUTG_ECOLI	C6EKQ9_ECOBD	A
EUTL_ECOLI	C6EKR5_ECOBD	A
EUTR_ECOLI	C6EKR7_ECOBD	A
HEM6_ECOLI	C6EKR8_ECOBD	A
YPEA_ECOLI	C6EKS0_ECOBD	A
FOLD_ECOLI	C6EKT7_ECOBD	A
SYC_ECOLI	C6EKU0_ECOBD	A
PURK_ECOLI	C6EKU4_ECOBD	A
ARCC_ECOLI	C6EKU5_ECOBD	A
YLBF_ECOLI	C6EKU6_ECOBD	A
FDRA_ECOLI	C6EKU8_ECOBD	A
ALLD_ECOLI	C6EKU9_ECOBD	A
YLBA_ECOLI	C6EKV1_ECOBD	A
ALLB_ECOLI	C6EKV4_ECOBD	A
CUER_ECOLI	C6EKX7_ECOBD	A
INGK_ECOLI	C6EKY7_ECOBD	A
AES_ECOLI	C6EKY8_ECOBD	A
HEMH_ECOLI	C6EKY9_ECOBD	A
KAD_ECOLI	C6EKZ0_ECOBD	A
RECR_ECOLI	C6EKZ2_ECOBD	A
APT_ECOLI	C6EKZ5_ECOBD	A
PRIC_ECOLI	C6EKZ7_ECOBD	A
YBAA_ECOLI	C6EL08_ECOBD	A
YBAZ_ECOLI	C6EL09_ECOBD	A
TESB_ECOLI	C6EL11_ECOBD	A
COF_ECOLI	C6EL17_ECOBD	A
YBAE_ECOLI	C6EL18_ECOBD	A
LON_ECOLI	C6EL24_ECOBD	A
CLPX_ECOLI	C6EL27_ECOBD	A
CLPP_ECOLI	C6EL28_ECOBD	A
BOLA_ECOLI	C6EL31_ECOBD	A
YAJQ_ECOLI	C6EL43_ECOBD	A
THIJ_ECOLI	C6EL45_ECOBD	A
ISPA_ECOLI	C6EL48_ECOBD	A
MURQ_ECOLI	C6EL49_ECOBD	A
UCPA_ECOLI	C6EL51_ECOBD	A
CYSM_ECOLI	C6EL56_ECOBD	A
PDXK_ECOLI	C6EL59_ECOBD	A
CYSK_ECOLI	C6EL63_ECOBD	A
DNLJ_ECOLI	C6EL67_ECOBD	A
SYE_ECOLI	C6EL72_ECOBD	A
YFED_ECOLI	C6EL73_ECOBD	A
YFEC_ECOLI	C6EL74_ECOBD	A
GLK_ECOLI	C6EL80_ECOBD	A
YPDF_ECOLI	C6EL83_ECOBD	A
YPDE_ECOLI	C6EL84_ECOBD	A
YPDC_ECOLI	C6EL86_ECOBD	A
YPDB_ECOLI	C6EL87_ECOBD	A
YFDZ_ECOLI	C6EL89_ECOBD	A
OXC_ECOLI	C6EL95_ECOBD	A
FADI_ECOLI	C6ELB2_ECOBD	A
FADJ_ECOLI	C6ELB3_ECOBD	A
YFCB_ECOLI	C6ELC3_ECOBD	A
YFCM_ECOLI	C6ELC7_ECOBD	A
YFCL_ECOLI	C6ELC8_ECOBD	A
FABB_ECOLI	C6ELD0_ECOBD	A
PDXB_ECOLI	C6ELD3_ECOBD	A
TRUA_ECOLI	C6ELD5_ECOBD	A
FOLC_ECOLI	C6ELD8_ECOBD	A
PUR1_ECOLI	C6ELE1_ECOBD	A
UBIX_ECOLI	C6ELE2_ECOBD	A
YFCH_ECOLI	C6ELE9_ECOBD	A
FOLX_ECOLI	C6ELF0_ECOBD	A
YFCG_ECOLI	C6ELF1_ECOBD	A
YFCF_ECOLI	C6ELF2_ECOBD	A
YFCE_ECOLI	C6ELF3_ECOBD	A
YFCD_ECOLI	C6ELF4_ECOBD	A
ACKA_ECOLI	C6ELF7_ECOBD	A
YFBU_ECOLI	C6ELF9_ECOBD	A
YFBT_ECOLI	C6ELG0_ECOBD	A
YFBR_ECOLI	C6ELG2_ECOBD	A
YFBQ_ECOLI	C6ELG3_ECOBD	A
DXS_ECOLI	C6ELG4_ECOBD	A
YAJO_ECOLI	C6ELG5_ECOBD	A
THIL_ECOLI	C6ELG7_ECOBD	A
RISB_ECOLI	C6ELG9_ECOBD	A
RIBD_ECOLI	C6ELH0_ECOBD	A
NRDR_ECOLI	C6ELH1_ECOBD	A
YAJD_ECOLI	C6ELH4_ECOBD	A
TGT_ECOLI	C6ELH8_ECOBD	A
QUEA_ECOLI	C6ELH9_ECOBD	A
MALZ_ECOLI	C6ELI1_ECOBD	A
PHOB_ECOLI	C6ELI5_ECOBD	A
SBCD_ECOLI	C6ELI6_ECOBD	A
RDGC_ECOLI	C6ELJ1_ECOBD	A
YAIE_ECOLI	C6ELJ6_ECOBD	A
AROL_ECOLI	C6ELJ9_ECOBD	A
YAII_ECOLI	C6ELK0_ECOBD	A
P5CR_ECOLI	C6ELK1_ECOBD	A
IRAP_ECOLI	C6ELK5_ECOBD	A
DDLA_ECOLI	C6ELK6_ECOBD	A
HEM2_ECOLI	C6ELL5_ECOBD	A
TAUD_ECOLI	C6ELL6_ECOBD	A
FRMR_ECOLI	C6ELM3_ECOBD	A
FRMA_ECOLI	C6ELM4_ECOBD	A
SFGH1_ECOLI	C6ELM5_ECOBD	A
YAIL_ECOLI	C6ELM6_ECOBD	A
3MG1_ECOLI	C6EED2_ECOBD	A
3MG2_ECOLI	C6EAN9_ECOBD	A
ABDH_ECOLI	C6EER9_ECOBD	A
ABGA_ECOLI	C6EFP5_ECOBD	A
ABGB_ECOLI	C6EFP6_ECOBD	A
ABGR_ECOLI	C6EFP4_ECOBD	A
ACCA_ECOLI	C6EAA0_ECOBD	A
ACDH_ECOLI	C6ELM9_ECOBD	A
ACON1_ECOLI	C6EFV8_ECOBD	A
ACPH_ECOLI	C6ELI0_ECOBD	A
ACPS_ECOLI	C6EK24_ECOBD	A
ACYP_ECOLI	C6EI13_ECOBD	A
ADA_ECOLI	C6E9Y6_ECOBD	A
ADIA_ECOLI	C6ED07_ECOBD	A
ADIY_ECOLI	C6ED08_ECOBD	A
AK3_ECOLI	C6EE00_ECOBD	A
ALDA_ECOLI	C6EEU8_ECOBD	A
ALDB_ECOLI	C6EE87_ECOBD	A
ALF1_ECOLI	C6EAL3_ECOBD	A
ALLA_ECOLI	C6EKW0_ECOBD	A
ALLC_ECOLI	C6EKV0_ECOBD	A
ALLR_ECOLI	C6EKV9_ECOBD	A
ALLS_ECOLI	C6EKW1_ECOBD	A
ALSE_ECOLI	C6ED38_ECOBD	A
ALSK_ECOLI	C6ED39_ECOBD	A
AMY2_ECOLI	C6EBD4_ECOBD	A
ARAA_ECOLI	C6EAZ3_ECOBD	A
ARAB_ECOLI	C6EAZ2_ECOBD	A
ARAC_ECOLI	C6EAZ1_ECOBD	A
ARAD_ECOLI	C6EAZ4_ECOBD	A
ARCL_ECOLI	C6EIN4_ECOBD	A
ARCM_ECOLI	C6ELQ7_ECOBD	A
ARIR_ECOLI	C6EGU8_ECOBD	A
ARNB_ECOLI	C6E9U7_ECOBD	A
AROA_ECOLI	C6EI74_ECOBD	A
ASCB_ECOLI	C6EJR5_ECOBD	A
ASCG_ECOLI	C6EJR7_ECOBD	A
ASTD_ECOLI	C6ECL2_ECOBD	A
ATOA_ECOLI	C6E9X8_ECOBD	A
ATOB_ECOLI	C6E9X6_ECOBD	A
ATOC_ECOLI	C6E9Y0_ECOBD	A
ATOD_ECOLI	C6E9X9_ECOBD	A
AZOR_ECOLI	C6EEV1_ECOBD	A
BETB_ECOLI	C6ELR9_ECOBD	A
BETI_ECOLI	C6ELR8_ECOBD	A
BFD_ECOLI	C6EGC9_ECOBD	A
BFR_ECOLI	C6EGD0_ECOBD	A
BGAL_ECOLI	C6ELN6_ECOBD	A
BGLB_ECOLI	C6EG82_ECOBD	A
BGLG_ECOLI	C6EG80_ECOBD	A
BIOF_ECOLI	C6EJ06_ECOBD	A
BISC_ECOLI	C6EED0_ECOBD	A
BSSR_ECOLI	C6EIU7_ECOBD	A
BTUR_ECOLI	C6EFW7_ECOBD	A
CBRA_ECOLI	C6ED80_ECOBD	A
CBRC_ECOLI	C6EG86_ECOBD	A
CH10_ECOLI	C6ECY3_ECOBD	A
CHAB_ECOLI	C6EGP7_ECOBD	A
CHEA_ECOLI	C6EBT9_ECOBD	A
CHEW_ECOLI	C6EBU0_ECOBD	A
CHEY_ECOLI	C6EBU5_ECOBD	A
CHPA_ECOLI	C6EJ90_ECOBD	A
CHPR_ECOLI	C6EJ89_ECOBD	A
CITC_ECOLI	C6EK76_ECOBD	A
CITD_ECOLI	C6EK77_ECOBD	A
CLPA_ECOLI	C6EI99_ECOBD	A
CNU_ECOLI	C6EDM1_ECOBD	A
COABC_ECOLI	C6EDF2_ECOBD	A
COAD_ECOLI	C6EDF7_ECOBD	A
CODA_ECOLI	C6ELP3_ECOBD	A
CRL_ECOLI	C6EA47_ECOBD	A
CSGD_ECOLI	C6EHH2_ECOBD	A
CSID_ECOLI	C6EJW6_ECOBD	A
CSPA_ECOLI	C6EEC4_ECOBD	A
CSPC_ECOLI	C6EC07_ECOBD	A
CSPD_ECOLI	C6EIA1_ECOBD	A
CSPE_ECOLI	C6EK69_ECOBD	A
CSPG_ECOLI	C6EHL8_ECOBD	A
CSPH_ECOLI	C6EHL9_ECOBD	A
CSRA_ECOLI	C6EJT5_ECOBD	A
CUTA_ECOLI	C6ECY8_ECOBD	A
CYAA_ECOLI	C6EG09_ECOBD	A
CYNR_ECOLI	C6ELP2_ECOBD	A
CYNS_ECOLI	C6ELP0_ECOBD	A
CYNT_ECOLI	C6ELP1_ECOBD	A
CYSI_ECOLI	C6EJA9_ECOBD	A
DCM_ECOLI	C6EBA5_ECOBD	A
DCOS_ECOLI	C6EJP2_ECOBD	A
DCUR_ECOLI	C6ED00_ECOBD	A
DCYD_ECOLI	C6EBE2_ECOBD	A
DDPX_ECOLI	C6EEM9_ECOBD	A
DEOC_ECOLI	C6EBJ0_ECOBD	A
DGOD_ECOLI	C6ED78_ECOBD	A
DGOR_ECOLI	C6ED75_ECOBD	A
DHAK_ECOLI	C6EGR7_ECOBD	A
DHAL_ECOLI	C6EGR8_ECOBD	A
DHAR_ECOLI	C6EGR6_ECOBD	A
DIND_ECOLI	C6EDE5_ECOBD	A
DINJ_ECOLI	C6EA62_ECOBD	A
DLGD_ECOLI	C6EEA4_ECOBD	A
DNAJ_ECOLI	C6EB39_ECOBD	A
DNAT_ECOLI	C6EBK8_ECOBD	A
DOSP_ECOLI	C6EEM8_ECOBD	A
DPO1_ECOLI	C6EF39_ECOBD	A
DPO2_ECOLI	C6EAZ5_ECOBD	A
DSDC_ECOLI	C6ELA4_ECOBD	A
DSRB_ECOLI	C6EBB3_ECOBD	A
EFPL_ECOLI	C6EA26_ECOBD	A
ELAA_ECOLI	C6E9T2_ECOBD	A
ELAD_ECOLI	C6E9T0_ECOBD	A
END4_ECOLI	C6EAF4_ECOBD	A
ENTA_ECOLI	C6EK98_ECOBD	A
ENTD_ECOLI	C6EKB3_ECOBD	A
ETP_ECOLI	C6EHM5_ECOBD	A
EUTB_ECOLI	C6EKR3_ECOBD	A
EUTC_ECOLI	C6EKR4_ECOBD	A
EUTE_ECOLI	C6EKQ7_ECOBD	A
EUTK_ECOLI	C6EKR6_ECOBD	A
EUTM_ECOLI	C6EKQ5_ECOBD	A
EVGA_ECOLI	C6EL99_ECOBD	A
EX7L_ECOLI	C6EKK0_ECOBD	A
EX7S_ECOLI	C6EL47_ECOBD	A
FABG_ECOLI	C6EHC1_ECOBD	A
FABR_ECOLI	C6EE46_ECOBD	A
FEAB_ECOLI	C6EEV9_ECOBD	A
FEAR_ECOLI	C6EEW0_ECOBD	A
FECI_ECOLI	C6EC63_ECOBD	A
FEOA_ECOLI	C6EFG6_ECOBD	A
FEOC_ECOLI	C6EFG4_ECOBD	A
FIC_ECOLI	C6EGA2_ECOBD	A
FIMZ_ECOLI	C6EKT1_ECOBD	A
FIXB_ECOLI	C6EB11_ECOBD	A
FIXX_ECOLI	C6EB09_ECOBD	A
FKBB_ECOLI	C6ECD7_ECOBD	A
FLHC_ECOLI	C6EBT6_ECOBD	A
FLHD_ECOLI	C6EBT5_ECOBD	A
FLIA_ECOLI	C6EBD9_ECOBD	A
FLIH_ECOLI	C6EBC5_ECOBD	A
FLII_ECOLI	C6EBC4_ECOBD	A
FLIK_ECOLI	C6EBC2_ECOBD	A
FLIS_ECOLI	C6EBD6_ECOBD	A
FLIT_ECOLI	C6EBD5_ECOBD	A
FOLB_ECOLI	C6EHT7_ECOBD	A
FRLB_ECOLI	C6EFK5_ECOBD	A
FRLD_ECOLI	C6EFK3_ECOBD	A
FRLR_ECOLI	C6EFK2_ECOBD	A
FRUR_ECOLI	C6EAX5_ECOBD	A
FRVR_ECOLI	C6EF02_ECOBD	A
FRVX_ECOLI	C6EF01_ECOBD	A
FUCK_ECOLI	C6EJ63_ECOBD	A
G3P3_ECOLI	C6EEU7_ECOBD	A
GABD_ECOLI	C6EJW4_ECOBD	A
GADX_ECOLI	C6EEG8_ECOBD	A
GATY_ECOLI	C6EAL4_ECOBD	A
GATZ_ECOLI	C6EAL5_ECOBD	A
GCH1_ECOLI	C6EAG0_ECOBD	A
GCL_ECOLI	C6EKV8_ECOBD	A
GCST_ECOLI	C6EIK3_ECOBD	A
GHRA_ECOLI	C6EHH9_ECOBD	A
GLCC_ECOLI	C6EID0_ECOBD	A
GLCD_ECOLI	C6EID1_ECOBD	A
GLCE_ECOLI	C6EID2_ECOBD	A
GLCF_ECOLI	C6EID3_ECOBD	A
GLCG_ECOLI	C6EID4_ECOBD	A
GLGS_ECOLI	C6EHU6_ECOBD	A
GLMS_ECOLI	C6EG74_ECOBD	A
GLNB_ECOLI	C6EKF4_ECOBD	A
GLRX3_ECOLI	C6EDH9_ECOBD	A
GLSA1_ECOLI	C6EKX9_ECOBD	A
GLSA2_ECOLI	C6EDW5_ECOBD	A
GLTB_ECOLI	C6EH15_ECOBD	A
GLXK1_ECOLI	C6EKV2_ECOBD	A
GLXR_ECOLI	C6EKV6_ECOBD	A
GNTX_ECOLI	C6EFG1_ECOBD	A
GRPE_ECOLI	C6EJX9_ECOBD	A
GUDX_ECOLI	C6EJ84_ECOBD	A
GUTM_ECOLI	C6EJS5_ECOBD	A
GYRB_ECOLI	C6ECI0_ECOBD	A
HCAB_ECOLI	C6EKG6_ECOBD	A
HCAC_ECOLI	C6EKG7_ECOBD	A
HCAD_ECOLI	C6EKG5_ECOBD	A
HCAE_ECOLI	C6EKG9_ECOBD	A
HCAF_ECOLI	C6EKG8_ECOBD	A
HCAR_ECOLI	C6EKH0_ECOBD	A
HDFR_ECOLI	C6EG46_ECOBD	A
HHA_ECOLI	C6EL04_ECOBD	A
HIPA_ECOLI	C6EEL1_ECOBD	A
HIPB_ECOLI	C6EEL0_ECOBD	A
HIS2_ECOLI	C6EB59_ECOBD	A
HIS4_ECOLI	C6EB61_ECOBD	A
HOA_ECOLI	C6ELM8_ECOBD	A
HOLA_ECOLI	C6EK53_ECOBD	A
HOLB_ECOLI	C6EGZ3_ECOBD	A
HOLD_ECOLI	C6EBK0_ECOBD	A
HOLE_ECOLI	C6EBY7_ECOBD	A
HPPK_ECOLI	C6EAE2_ECOBD	A
HSCC_ECOLI	C6EK46_ECOBD	A
HSLO_ECOLI	C6EFH4_ECOBD	A
HSLR_ECOLI	C6EFH5_ECOBD	A
