Entry Name A	Entry Name B	Accession A	Accession B
DBHB_ECOLI	IF3_ECOLI	P0ACF4	P0A707
DBHB_ECOLI	UVRB_ECOLI	P0ACF4	P0A8F8
DBHB_ECOLI	EXBB_ECOLI	P0ACF4	P0ABU7
DBHB_ECOLI	HNS_ECOLI	P0ACF4	P0ACF8
DBHB_ECOLI	YBBO_ECOLI	P0ACF4	P0AFP4
DBHB_ECOLI	NDPA_ECOLI	P0ACF4	P33920
DBHB_ECOLI	ILVG_ECOLI	P0ACF4	P00892
DBHB_ECOLI	APAH_ECOLI	P0ACF4	P05637
DBHB_ECOLI	T1SK_ECOLI	P0ACF4	P05719
DBHB_ECOLI	TOP1_ECOLI	P0ACF4	P06612
DBHB_ECOLI	RF2_ECOLI	P0ACF4	P07012
DBHB_ECOLI	ACP_ECOLI	P0ACF4	P0A6A8
DBHB_ECOLI	ACP_ECOLI	P0ACF4	P0A6A8
DBHB_ECOLI	HFQ_ECOLI	P0ACF4	P0A6X3
DBHB_ECOLI	IHFA_ECOLI	P0ACF4	P0A6X7
DBHB_ECOLI	RPPH_ECOLI	P0ACF4	P0A776
DBHB_ECOLI	SSRP_ECOLI	P0ACF4	P0A832
DBHB_ECOLI	P5CR_ECOLI	P0ACF4	P0A9L8
DBHB_ECOLI	ULAR_ECOLI	P0ACF4	P0A9W0
DBHB_ECOLI	CSPA_ECOLI	P0ACF4	P0A9X9
DBHB_ECOLI	CSPC_ECOLI	P0ACF4	P0A9Y6
DBHB_ECOLI	CSPC_ECOLI	P0ACF4	P0A9Y6
DBHB_ECOLI	YBCJ_ECOLI	P0ACF4	P0AAS7
DBHB_ECOLI	YBCJ_ECOLI	P0ACF4	P0AAS7
DBHB_ECOLI	TUSE_ECOLI	P0ACF4	P0AB18
DBHB_ECOLI	DBHB_ECOLI	P0ACF4	P0ACF4
DBHB_ECOLI	YGGE_ECOLI	P0ACF4	P0ADS6
DBHB_ECOLI	SKP_ECOLI	P0ACF4	P0AEU7
DBHB_ECOLI	SEQA_ECOLI	P0ACF4	P0AFY8
DBHB_ECOLI	SEQA_ECOLI	P0ACF4	P0AFY8
DBHB_ECOLI	SRLR_ECOLI	P0ACF4	P15082
DBHB_ECOLI	MALQ_ECOLI	P0ACF4	P15977
DBHB_ECOLI	PQQL_ECOLI	P0ACF4	P31828
DBHB_ECOLI	RDGC_ECOLI	P0ACF4	P36767
DBHB_ECOLI	AG43_ECOLI	P0ACF4	P39180
DBHB_ECOLI	YRAN_ECOLI	P0ACF4	P45465
DBHB_ECOLI	END8_ECOLI	P0ACF4	P50465
DBHB_ECOLI	END8_ECOLI	P0ACF4	P50465
DBHB_ECOLI	NFI_ECOLI	P0ACF4	P68739
DBHB_ECOLI	RLMF_ECOLI	P0ACF4	P75782
DBHB_ECOLI	YBJX_ECOLI	P0ACF4	P75829
DBHB_ECOLI	YBJX_ECOLI	P0ACF4	P75829
DBHB_ECOLI	YFIQ_ECOLI	P0ACF4	P76594
HNS_ECOLI	DPO1_ECOLI	P0ACF8	P00582
HNS_ECOLI	THRC_ECOLI	P0ACF8	P00934
HNS_ECOLI	PBPA_ECOLI	P0ACF8	P02918
HNS_ECOLI	UVRD_ECOLI	P0ACF8	P03018
HNS_ECOLI	PUTA_ECOLI	P0ACF8	P09546
HNS_ECOLI	PURA_ECOLI	P0ACF8	P0A7D4
HNS_ECOLI	PYRH_ECOLI	P0ACF8	P0A7E9
HNS_ECOLI	RS2_ECOLI	P0ACF8	P0A7V0
HNS_ECOLI	UVRB_ECOLI	P0ACF8	P0A8F8
HNS_ECOLI	RPOC_ECOLI	P0ACF8	P0A8T7
HNS_ECOLI	HHA_ECOLI	P0ACF8	P0ACE3
HNS_ECOLI	DBHA_ECOLI	P0ACF8	P0ACF0
HNS_ECOLI	DBHB_ECOLI	P0ACF8	P0ACF4
HNS_ECOLI	HNS_ECOLI	P0ACF8	P0ACF8
HNS_ECOLI	STPA_ECOLI	P0ACF8	P0ACG1
HNS_ECOLI	NLPD_ECOLI	P0ACF8	P0ADA3
HNS_ECOLI	ODP1_ECOLI	P0ACF8	P0AFG8
HNS_ECOLI	SECA_ECOLI	P0ACF8	P10408
HNS_ECOLI	TKT2_ECOLI	P0ACF8	P33570
HNS_ECOLI	AG43_ECOLI	P0ACF8	P39180
HNS_ECOLI	TORZ_ECOLI	P0ACF8	P46923
HNS_ECOLI	RL22_ECOLI	P0ACF8	P61175
HNS_ECOLI	CNU_ECOLI	P0ACF8	P64467
HNS_ECOLI	NFI_ECOLI	P0ACF8	P68739
HNS_ECOLI	YEGH_ECOLI	P0ACF8	P76389
STPA_ECOLI	HNS_ECOLI	P0ACG1	P0ACF8
STPA_ECOLI	HHA_ECOLI	P0ACG1	P0ACE3
STPA_ECOLI	STPA_ECOLI	P0ACG1	P0ACG1
HSLR_ECOLI	RL19_ECOLI	P0ACG8	P0A7K6
HSLR_ECOLI	RL28_ECOLI	P0ACG8	P0A7M2
HSLR_ECOLI	RL9_ECOLI	P0ACG8	P0A7R1
HSLR_ECOLI	RS3_ECOLI	P0ACG8	P0A7V3
HSLR_ECOLI	RL13_ECOLI	P0ACG8	P0AA10
HSLR_ECOLI	RL14_ECOLI	P0ACG8	P0ADY3
HSLR_ECOLI	SBCC_ECOLI	P0ACG8	P13458
HSLR_ECOLI	HSLR_ECOLI	P0ACG8	P0ACG8
HSLR_ECOLI	MLIC_ECOLI	P0ACG8	P28224
HSLR_ECOLI	MLIC_ECOLI	P0ACG8	P28224
HSLR_ECOLI	YAGG_ECOLI	P0ACG8	P75683
HSLR_ECOLI	YAGG_ECOLI	P0ACG8	P75683
HSLR_ECOLI	YCFS_ECOLI	P0ACG8	P75954
MELR_ECOLI	RPOD_ECOLI	P0ACH8	P00579
MELR_ECOLI	MNMA_ECOLI	P0ACH8	P25745
ROB_ECOLI	DPO1_ECOLI	P0ACI0	P00582
ROB_ECOLI	HNS_ECOLI	P0ACI0	P0ACF8
ROB_ECOLI	TOP1_ECOLI	P0ACI0	P06612
ROB_ECOLI	IHFA_ECOLI	P0ACI0	P0A6X7
ROB_ECOLI	DBHB_ECOLI	P0ACI0	P0ACF4
ROB_ECOLI	STPA_ECOLI	P0ACI0	P0ACG1
ROB_ECOLI	PHNG_ECOLI	P0ACI0	P16685
ROB_ECOLI	PHNI_ECOLI	P0ACI0	P16687
ASNC_ECOLI	ASNC_ECOLI	P0ACI6	P0ACI6
LRP_ECOLI	LRP_ECOLI	P0ACJ0	P0ACJ0
LRP_ECOLI	YFHM_ECOLI	P0ACJ0	P76578
CRP_ECOLI	UBIB_ECOLI	P0ACJ8	P0A6A0
CRP_ECOLI	RL7_ECOLI	P0ACJ8	P0A7K2
CRP_ECOLI	RS10_ECOLI	P0ACJ8	P0A7R5
CRP_ECOLI	RS5_ECOLI	P0ACJ8	P0A7W1
CRP_ECOLI	RPOA_ECOLI	P0ACJ8	P0A7Z4
CRP_ECOLI	YACL_ECOLI	P0ACJ8	P0A8E5
CRP_ECOLI	CRP_ECOLI	P0ACJ8	P0ACJ8
CRP_ECOLI	CRP_ECOLI	P0ACJ8	P0ACJ8
CRP_ECOLI	RL3_ECOLI	P0ACJ8	P60438
CRP_ECOLI	NFUA_ECOLI	P0ACJ8	P63020
CRP_ECOLI	YCGM_ECOLI	P0ACJ8	P76004
AGAR_ECOLI	AGAR_ECOLI	P0ACK2	P0ACK2
AGAR_ECOLI	RIBD_ECOLI	P0ACK2	P25539
DEOR_ECOLI	DEOR_ECOLI	P0ACK5	P0ACK5
GLPR_ECOLI	GLPR_ECOLI	P0ACL0	P0ACL0
LLDR_ECOLI	LLDR_ECOLI	P0ACL7	P0ACL7
YEGW_ECOLI	YEGW_ECOLI	P0ACM5	P0ACM5
ALLR_ECOLI	RS7_ECOLI	P0ACN4	P02359
ALLR_ECOLI	RL19_ECOLI	P0ACN4	P0A7K6
ALLR_ECOLI	RL19_ECOLI	P0ACN4	P0A7K6
ALLR_ECOLI	RS13_ECOLI	P0ACN4	P0A7S9
ALLR_ECOLI	DBHA_ECOLI	P0ACN4	P0ACF0
ALLR_ECOLI	DBHA_ECOLI	P0ACN4	P0ACF0
ALLR_ECOLI	RS15_ECOLI	P0ACN4	P0ADZ4
ALLR_ECOLI	RL21_ECOLI	P0ACN4	P0AG48
ALLR_ECOLI	RL18_ECOLI	P0ACN4	P0C018
ALLR_ECOLI	RL2_ECOLI	P0ACN4	P60422
ALLR_ECOLI	RL24_ECOLI	P0ACN4	P60624
ALLR_ECOLI	SYI_ECOLI	P0ACN4	P00956
ALLR_ECOLI	ALLR_ECOLI	P0ACN4	P0ACN4
CYTR_ECOLI	CRP_ECOLI	P0ACN7	P0ACJ8
CYTR_ECOLI	CYTR_ECOLI	P0ACN7	P0ACN7
FRUR_ECOLI	GLTD_ECOLI	P0ACP1	P09832
FRUR_ECOLI	TIG_ECOLI	P0ACP1	P0A850
FRUR_ECOLI	FRUR_ECOLI	P0ACP1	P0ACP1
FRUR_ECOLI	EFTU1_ECOLI	P0ACP1	P0CE47
FRUR_ECOLI	FADB_ECOLI	P0ACP1	P21177
FRUR_ECOLI	RNE_ECOLI	P0ACP1	P21513
FRUR_ECOLI	RLMN_ECOLI	P0ACP1	P36979
FRUR_ECOLI	RLMN_ECOLI	P0ACP1	P36979
GNTR_ECOLI	GNTR_ECOLI	P0ACP5	P0ACP5
PURR_ECOLI	PURR_ECOLI	P0ACP7	P0ACP7
PURR_ECOLI	KDGR_ECOLI	P0ACP7	P76268
OXYR_ECOLI	OXYR_ECOLI	P0ACQ4	P0ACQ4
TDCA_ECOLI	TIG_ECOLI	P0ACQ7	P0A850
YEIE_ECOLI	YEIE_ECOLI	P0ACR4	P0ACR4
MPRA_ECOLI	MPRA_ECOLI	P0ACR9	P0ACR9
SOXR_ECOLI	SOXR_ECOLI	P0ACS2	P0ACS2
SOXR_ECOLI	SOXR_ECOLI	P0ACS2	P0ACS2
ZNTR_ECOLI	ATPG_ECOLI	P0ACS5	P0ABA6
ZNTR_ECOLI	NAGK_ECOLI	P0ACS5	P75959
UIDR_ECOLI	AMPM_ECOLI	P0ACT6	P0AE18
FABR_ECOLI	FABR_ECOLI	P0ACU5	P0ACU5
YJDC_ECOLI	DPS_ECOLI	P0ACU7	P0ABT2
YCIS_ECOLI	ENO_ECOLI	P0ACV4	P0A6P9
YCIS_ECOLI	RL1_ECOLI	P0ACV4	P0A7L0
YCIS_ECOLI	RL28_ECOLI	P0ACV4	P0A7M2
YCIS_ECOLI	RL29_ECOLI	P0ACV4	P0A7M6
YCIS_ECOLI	RS3_ECOLI	P0ACV4	P0A7V3
YCIS_ECOLI	DBHA_ECOLI	P0ACV4	P0ACF0
YCIS_ECOLI	HNS_ECOLI	P0ACV4	P0ACF8
YCIS_ECOLI	PGM_ECOLI	P0ACV4	P36938
YCIS_ECOLI	RL24_ECOLI	P0ACV4	P60624
YCIS_ECOLI	RL5_ECOLI	P0ACV4	P62399
YCIS_ECOLI	GRCA_ECOLI	P0ACV4	P68066
YCIS_ECOLI	HEMX_ECOLI	P0ACV4	P09127
YCIS_ECOLI	OMPA_ECOLI	P0ACV4	P0A910
YCIS_ECOLI	QMCA_ECOLI	P0ACV4	P0AA53
YCIS_ECOLI	HEMY_ECOLI	P0ACV4	P0ACB7
YDHR_ECOLI	DPO3B_ECOLI	P0ACX3	P0A988
YDHR_ECOLI	YDHR_ECOLI	P0ACX3	P0ACX3
YDHZ_ECOLI	YDHZ_ECOLI	P0ACX5	P0ACX5
YEAG_ECOLI	YEAG_ECOLI	P0ACY3	P0ACY3
YEBG_ECOLI	PARE_ECOLI	P0ACY9	P20083
EVGA_ECOLI	DEAD_ECOLI	P0ACZ4	P0A9P6
DCUR_ECOLI	KDSB_ECOLI	P0AD01	P04951
DCUR_ECOLI	CSPE_ECOLI	P0AD01	P0A972
DCUR_ECOLI	CSPE_ECOLI	P0AD01	P0A972
DCUR_ECOLI	DCUR_ECOLI	P0AD01	P0AD01
YEBS_ECOLI	ARCA_ECOLI	P0AD03	P0A9Q1
YEBS_ECOLI	YCIU_ECOLI	P0AD03	P0A8L7
YEBS_ECOLI	YJGD_ECOLI	P0AD03	P0AF90
YECA_ECOLI	KDSD_ECOLI	P0AD05	P45395
YFCZ_ECOLI	PFLB_ECOLI	P0AD33	P09373
YFCZ_ECOLI	RS14_ECOLI	P0AD33	P0AG59
YFCZ_ECOLI	SYK2_ECOLI	P0AD33	P0A8N5
YFCZ_ECOLI	BLC_ECOLI	P0AD33	P0A901
YFCZ_ECOLI	MAK_ECOLI	P0AD33	P23917
YFCZ_ECOLI	YEFI_ECOLI	P0AD33	P37751
YFCZ_ECOLI	TORZ_ECOLI	P0AD33	P46923
YFCZ_ECOLI	GRCA_ECOLI	P0AD33	P68066
YFCZ_ECOLI	SIXA_ECOLI	P0AD33	P76502
YFEC_ECOLI	YFEC_ECOLI	P0AD37	P0AD37
RAIA_ECOLI	RAIA_ECOLI	P0AD49	P0AD49
KPYK1_ECOLI	RL19_ECOLI	P0AD61	P0A7K6
KPYK1_ECOLI	RS19_ECOLI	P0AD61	P0A7U3
KPYK1_ECOLI	RL13_ECOLI	P0AD61	P0AA10
KPYK1_ECOLI	EXBB_ECOLI	P0AD61	P0ABU7
KPYK1_ECOLI	PHSG_ECOLI	P0AD61	P0AC86
KPYK1_ECOLI	DBHB_ECOLI	P0AD61	P0ACF4
KPYK1_ECOLI	KPYK1_ECOLI	P0AD61	P0AD61
KPYK1_ECOLI	RL17_ECOLI	P0AD61	P0AG44
KPYK1_ECOLI	MURF_ECOLI	P0AD61	P11880
KPYK1_ECOLI	RLUB_ECOLI	P0AD61	P37765
KPYK1_ECOLI	RL24_ECOLI	P0AD61	P60624
KPYK1_ECOLI	RL4_ECOLI	P0AD61	P60723
KPYK1_ECOLI	RL25_ECOLI	P0AD61	P68919
PBP2_ECOLI	EFTU1_ECOLI	P0AD65	P0CE47
PBP2_ECOLI	YGAM_ECOLI	P0AD65	P0ADQ7
FTSI_ECOLI	DDLA_ECOLI	P0AD68	P0A6J8
FTSI_ECOLI	FTSI_ECOLI	P0AD68	P0AD68
FTSI_ECOLI	FTSW_ECOLI	P0AD68	P0ABG4
FTSI_ECOLI	YMGF_ECOLI	P0AD68	P58034
AMPH_ECOLI	DBHB_ECOLI	P0AD70	P0ACF4
AMPH_ECOLI	YBGI_ECOLI	P0AD70	P0AFP6
BRNQ_ECOLI	SYFA_ECOLI	P0AD99	P08312
BRNQ_ECOLI	SYFA_ECOLI	P0AD99	P08312
NLPD_ECOLI	RL11_ECOLI	P0ADA3	P0A7J7
NLPD_ECOLI	RL7_ECOLI	P0ADA3	P0A7K2
NLPD_ECOLI	RL28_ECOLI	P0ADA3	P0A7M2
NLPD_ECOLI	DBHA_ECOLI	P0ADA3	P0ACF0
NLPD_ECOLI	RL23_ECOLI	P0ADA3	P0ADZ0
NLPD_ECOLI	NUSG_ECOLI	P0ADA3	P0AFG0
NLPD_ECOLI	RL30_ECOLI	P0ADA3	P0AG51
NLPD_ECOLI	RS14_ECOLI	P0ADA3	P0AG59
NLPD_ECOLI	RL4_ECOLI	P0ADA3	P60723
NLPD_ECOLI	RL29_ECOLI	P0ADA3	P0A7M6
NLPD_ECOLI	RS16_ECOLI	P0ADA3	P0A7T3
NLPD_ECOLI	CSPC_ECOLI	P0ADA3	P0A9Y6
YGFZ_ECOLI	USG_ECOLI	P0ADE8	P08390
YGFZ_ECOLI	USG_ECOLI	P0ADE8	P08390
YGFZ_ECOLI	YCCJ_ECOLI	P0ADE8	P0AB14
YGFZ_ECOLI	YHHX_ECOLI	P0ADE8	P46853
EDD_ECOLI	RHO_ECOLI	P0ADF6	P0AG30
EDD_ECOLI	ARGT_ECOLI	P0ADF6	P09551
EDD_ECOLI	YAET_ECOLI	P0ADF6	P0A940
EDD_ECOLI	HDEA_ECOLI	P0ADF6	P0AES9
EDD_ECOLI	ALDA_ECOLI	P0ADF6	P25553
IMDH_ECOLI	GREA_ECOLI	P0ADG7	P0A6W5
FIMB_ECOLI	RS6_ECOLI	P0ADH5	P02358
FIMB_ECOLI	RL28_ECOLI	P0ADH5	P0A7M2
FIMB_ECOLI	RS18_ECOLI	P0ADH5	P0A7T7
FIMB_ECOLI	RS18_ECOLI	P0ADH5	P0A7T7
FIMB_ECOLI	RS3_ECOLI	P0ADH5	P0A7V3
FIMB_ECOLI	RS5_ECOLI	P0ADH5	P0A7W1
FIMB_ECOLI	RL13_ECOLI	P0ADH5	P0AA10
FIMB_ECOLI	RL21_ECOLI	P0ADH5	P0AG48
FIMB_ECOLI	RL21_ECOLI	P0ADH5	P0AG48
FIMB_ECOLI	RL2_ECOLI	P0ADH5	P60422
FIMB_ECOLI	RL24_ECOLI	P0ADH5	P60624
FIMB_ECOLI	RL22_ECOLI	P0ADH5	P61175
FIMB_ECOLI	RS16_ECOLI	P0ADH5	P0A7T3
FIMB_ECOLI	FIMB_ECOLI	P0ADH5	P0ADH5
PINR_ECOLI	ENO_ECOLI	P0ADI0	P0A6P9
PINR_ECOLI	PINR_ECOLI	P0ADI0	P0ADI0
PINR_ECOLI	YIHQ_ECOLI	P0ADI0	P32138
ENTB_ECOLI	FKBB_ECOLI	P0ADI4	P0A9L3
ENTB_ECOLI	KDTA_ECOLI	P0ADI4	P0AC75
ENTB_ECOLI	MTLD_ECOLI	P0ADI4	P09424
ENTB_ECOLI	CSPC_ECOLI	P0ADI4	P0A9Y6
YIBA_ECOLI	CH60_ECOLI	P0ADK6	P0A6F5
YIBA_ECOLI	GLPC_ECOLI	P0ADK6	P0A996
YIBA_ECOLI	YIBA_ECOLI	P0ADK6	P0ADK6
YIBA_ECOLI	YJGD_ECOLI	P0ADK6	P0AF90
YIBA_ECOLI	ASR_ECOLI	P0ADK6	P36560
YIBL_ECOLI	RS7_ECOLI	P0ADK8	P02359
YIBL_ECOLI	RL19_ECOLI	P0ADK8	P0A7K6
YIBL_ECOLI	RL1_ECOLI	P0ADK8	P0A7L0
YIBL_ECOLI	RS3_ECOLI	P0ADK8	P0A7V3
YIBL_ECOLI	DEAD_ECOLI	P0ADK8	P0A9P6
YIBL_ECOLI	KPYK1_ECOLI	P0ADK8	P0AD61
YIBL_ECOLI	RS14_ECOLI	P0ADK8	P0AG59
YIBL_ECOLI	YFIF_ECOLI	P0ADK8	P0AGJ5
YIBL_ECOLI	RL18_ECOLI	P0ADK8	P0C018
YIBL_ECOLI	RNR_ECOLI	P0ADK8	P21499
YIBL_ECOLI	RLUB_ECOLI	P0ADK8	P37765
YIBL_ECOLI	ILVG_ECOLI	P0ADK8	P00892
YIBL_ECOLI	ODP2_ECOLI	P0ADK8	P06959
YIBL_ECOLI	RPPH_ECOLI	P0ADK8	P0A776
YIBL_ECOLI	YFBU_ECOLI	P0ADK8	P0A8W8
YIBL_ECOLI	DPS_ECOLI	P0ADK8	P0ABT2
YIBL_ECOLI	YIBL_ECOLI	P0ADK8	P0ADK8
YIBL_ECOLI	YHBY_ECOLI	P0ADK8	P0AGK4
YIBL_ECOLI	RLMN_ECOLI	P0ADK8	P36979
YIBL_ECOLI	RLUE_ECOLI	P0ADK8	P75966
YIDH_ECOLI	RS14_ECOLI	P0ADM0	P0AG59
YIDH_ECOLI	KEFA_ECOLI	P0ADM0	P77338
YIDH_ECOLI	DPS_ECOLI	P0ADM0	P0ABT2
YIDH_ECOLI	GRCA_ECOLI	P0ADM0	P68066
YIDX_ECOLI	DPO1_ECOLI	P0ADM6	P00582
YIDX_ECOLI	LEPA_ECOLI	P0ADM6	P60785
YIDX_ECOLI	LEPA_ECOLI	P0ADM6	P60785
YIEE_ECOLI	ILVH_ECOLI	P0ADM8	P00894
VIAA_ECOLI	PFLB_ECOLI	P0ADN0	P09373
VIAA_ECOLI	DDLA_ECOLI	P0ADN0	P0A6J8
VIAA_ECOLI	DDLA_ECOLI	P0ADN0	P0A6J8
VIAA_ECOLI	VIAA_ECOLI	P0ADN0	P0ADN0
YIFE_ECOLI	RPOB_ECOLI	P0ADN2	P0A8V2
YIFE_ECOLI	DPO3B_ECOLI	P0ADN2	P0A988
YIGB_ECOLI	PURA_ECOLI	P0ADP0	P0A7D4
YIID_ECOLI	RL7_ECOLI	P0ADQ2	P0A7K2
YIID_ECOLI	RL7_ECOLI	P0ADQ2	P0A7K2
YIID_ECOLI	G3P1_ECOLI	P0ADQ2	P0A9B2
YIID_ECOLI	ACP_ECOLI	P0ADQ2	P0A6A8
YIID_ECOLI	KPPR_ECOLI	P0ADQ2	P0AEX5
YIID_ECOLI	YJEE_ECOLI	P0ADQ2	P0AF67
YIID_ECOLI	DCEB_ECOLI	P0ADQ2	P69910
YGAM_ECOLI	DNAJ_ECOLI	P0ADQ7	P08622
YGAM_ECOLI	RS13_ECOLI	P0ADQ7	P0A7S9
YGAM_ECOLI	RS18_ECOLI	P0ADQ7	P0A7T7
YGAM_ECOLI	RS20_ECOLI	P0ADQ7	P0A7U7
YGAM_ECOLI	RL4_ECOLI	P0ADQ7	P60723
YGAM_ECOLI	YCJF_ECOLI	P0ADQ7	P0A8R7
YGAM_ECOLI	ELAB_ECOLI	P0ADQ7	P0AEH5
YGAM_ECOLI	YQJD_ECOLI	P0ADQ7	P64581
YGAM_ECOLI	MALT_ECOLI	P0ADQ7	P06993
YGAM_ECOLI	YGFB_ECOLI	P0ADQ7	P0A8C4
YGAM_ECOLI	YGDH_ECOLI	P0ADQ7	P0ADR8
YGAM_ECOLI	YJGD_ECOLI	P0ADQ7	P0AF90
YGAM_ECOLI	RLMN_ECOLI	P0ADQ7	P36979
YGDH_ECOLI	PRIM_ECOLI	P0ADR8	P0ABS5
YGGE_ECOLI	IF3_ECOLI	P0ADS6	P0A707
YGGE_ECOLI	RS13_ECOLI	P0ADS6	P0A7S9
YGGE_ECOLI	RS20_ECOLI	P0ADS6	P0A7U7
YGGE_ECOLI	RS3_ECOLI	P0ADS6	P0A7V3
YGGE_ECOLI	RS8_ECOLI	P0ADS6	P0A7W7
YGGE_ECOLI	RS9_ECOLI	P0ADS6	P0A7X3
YGGE_ECOLI	RL21_ECOLI	P0ADS6	P0AG48
YGGE_ECOLI	RS14_ECOLI	P0ADS6	P0AG59
YGGE_ECOLI	RL2_ECOLI	P0ADS6	P60422
YGGE_ECOLI	RL4_ECOLI	P0ADS6	P60723
YGGE_ECOLI	RS16_ECOLI	P0ADS6	P0A7T3
YGIC_ECOLI	YGIC_ECOLI	P0ADT5	P0ADT5
YGIC_ECOLI	YEEJ_ECOLI	P0ADT5	P76347
YGIW_ECOLI	APAH_ECOLI	P0ADU5	P05637
YGIW_ECOLI	SYK2_ECOLI	P0ADU5	P0A8N5
YHBW_ECOLI	CH10_ECOLI	P0ADV5	P0A6F9
LPTC_ECOLI	LPTC_ECOLI	P0ADV9	P0ADV9
YHCB_ECOLI	YCIS_ECOLI	P0ADW3	P0ACV4
YHCC_ECOLI	PARE_ECOLI	P0ADW6	P20083
YHCC_ECOLI	AAEA_ECOLI	P0ADW6	P46482
YHCC_ECOLI	PHOE_ECOLI	P0ADW6	P02932
YHCC_ECOLI	ALKB_ECOLI	P0ADW6	P05050
YHCC_ECOLI	YHCC_ECOLI	P0ADW6	P0ADW6
YHFG_ECOLI	RL23_ECOLI	P0ADX5	P0ADZ0
YHFG_ECOLI	SOHB_ECOLI	P0ADX5	P0AG14
YHFG_ECOLI	FIC_ECOLI	P0ADX5	P20605
YHFG_ECOLI	YEAO_ECOLI	P0ADX5	P76243
YHHA_ECOLI	FTSA_ECOLI	P0ADX7	P0ABH0
RSMD_ECOLI	RSMD_ECOLI	P0ADX9	P0ADX9
RSMD_ECOLI	EFTU1_ECOLI	P0ADX9	P0CE47
PPID_ECOLI	PSS_ECOLI	P0ADY1	P23830
PPID_ECOLI	PSS_ECOLI	P0ADY1	P23830
PPID_ECOLI	LOLB_ECOLI	P0ADY1	P61320
RL14_ECOLI	DNAA_ECOLI	P0ADY3	P03004
RL14_ECOLI	ENGA_ECOLI	P0ADY3	P0A6P5
RL14_ECOLI	RPPH_ECOLI	P0ADY3	P0A776
RL14_ECOLI	IPYR_ECOLI	P0ADY3	P0A7A9
RL14_ECOLI	RL7_ECOLI	P0ADY3	P0A7K2
RL14_ECOLI	RNPA_ECOLI	P0ADY3	P0A7Y8
RL14_ECOLI	RNPA_ECOLI	P0ADY3	P0A7Y8
RL14_ECOLI	TIG_ECOLI	P0ADY3	P0A850
RL14_ECOLI	YEEX_ECOLI	P0ADY3	P0A8M6
RL14_ECOLI	ULAR_ECOLI	P0ADY3	P0A9W0
RL14_ECOLI	YBEB_ECOLI	P0ADY3	P0AAT6
RL14_ECOLI	NUSG_ECOLI	P0ADY3	P0AFG0
RL14_ECOLI	PHNA_ECOLI	P0ADY3	P0AFJ1
RL14_ECOLI	RNR_ECOLI	P0ADY3	P21499
RL14_ECOLI	RL4_ECOLI	P0ADY3	P60723
RL14_ECOLI	YODC_ECOLI	P0ADY3	P64517
RL16_ECOLI	ILVG_ECOLI	P0ADY7	P00892
RL16_ECOLI	SYGA_ECOLI	P0ADY7	P00960
RL16_ECOLI	SYGA_ECOLI	P0ADY7	P00960
RL16_ECOLI	PUTA_ECOLI	P0ADY7	P09546
RL16_ECOLI	IHFB_ECOLI	P0ADY7	P0A6Y1
RL16_ECOLI	IF3_ECOLI	P0ADY7	P0A707
RL16_ECOLI	RPPH_ECOLI	P0ADY7	P0A776
RL16_ECOLI	RL27_ECOLI	P0ADY7	P0A7L8
RL16_ECOLI	RS12_ECOLI	P0ADY7	P0A7S3
RL16_ECOLI	RNPA_ECOLI	P0ADY7	P0A7Y8
RL16_ECOLI	RNPA_ECOLI	P0ADY7	P0A7Y8
RL16_ECOLI	RPOA_ECOLI	P0ADY7	P0A7Z4
RL16_ECOLI	YEEX_ECOLI	P0ADY7	P0A8M6
RL16_ECOLI	RPOC_ECOLI	P0ADY7	P0A8T7
RL16_ECOLI	YFBU_ECOLI	P0ADY7	P0A8W8
RL16_ECOLI	BLC_ECOLI	P0ADY7	P0A901
RL16_ECOLI	PHOL_ECOLI	P0ADY7	P0A9K3
RL16_ECOLI	FTSE_ECOLI	P0ADY7	P0A9R7
RL16_ECOLI	FTSW_ECOLI	P0ADY7	P0ABG4
RL16_ECOLI	YLIJ_ECOLI	P0ADY7	P0ACA7
RL16_ECOLI	YCIS_ECOLI	P0ADY7	P0ACV4
RL16_ECOLI	KPYK1_ECOLI	P0ADY7	P0AD61
RL16_ECOLI	YFIF_ECOLI	P0ADY7	P0AGJ5
RL16_ECOLI	RNR_ECOLI	P0ADY7	P21499
RL16_ECOLI	RNR_ECOLI	P0ADY7	P21499
RL16_ECOLI	LPXD_ECOLI	P0ADY7	P21645
RL16_ECOLI	YCFD_ECOLI	P0ADY7	P27431
RL16_ECOLI	YADG_ECOLI	P0ADY7	P36879
RL16_ECOLI	YEFI_ECOLI	P0ADY7	P37751
RL16_ECOLI	NANM_ECOLI	P0ADY7	P39371
RL16_ECOLI	YHHX_ECOLI	P0ADY7	P46853
RL16_ECOLI	RLMI_ECOLI	P0ADY7	P75876
RL16_ECOLI	YNCE_ECOLI	P0ADY7	P76116
RL16_ECOLI	YFIQ_ECOLI	P0ADY7	P76594
RL16_ECOLI	YDII_ECOLI	P0ADY7	P77781
RL23_ECOLI	RL15_ECOLI	P0ADZ0	P02413
RL23_ECOLI	DNAA_ECOLI	P0ADZ0	P03004
RL23_ECOLI	UMUC_ECOLI	P0ADZ0	P04152
RL23_ECOLI	FIS_ECOLI	P0ADZ0	P0A6R3
RL23_ECOLI	PYRH_ECOLI	P0ADZ0	P0A7E9
RL23_ECOLI	RL10_ECOLI	P0ADZ0	P0A7J3
RL23_ECOLI	RL10_ECOLI	P0ADZ0	P0A7J3
