Entry Name A_Subcellular Location(this study)	Entry Name B_Subcellular Location(this study)	Entry Name A	Entry Name B	Accession A	Accession B
RS21_A	CLPA_A	RS21_ECOLI	CLPA_ECOLI	P68679	P0ABH9
RS21_A	CLPA_A	RS21_ECOLI	CLPA_ECOLI	P68679	P0ABH9
RS21_A	NUSG_A	RS21_ECOLI	NUSG_ECOLI	P68679	P0AFG0
RS21_A	YFIF_A	RS21_ECOLI	YFIF_ECOLI	P68679	P0AGJ5
RS21_A	YFIF_A	RS21_ECOLI	YFIF_ECOLI	P68679	P0AGJ5
RS21_A	RNE_F1	RS21_ECOLI	RNE_ECOLI	P68679	P21513
RS21_A	RLMB_A	RS21_ECOLI	RLMB_ECOLI	P68679	P63177
RS21_A	DCYD_A	RS21_ECOLI	DCYD_ECOLI	P68679	P76316
ATPL_B	ATPD_F1	ATPL_ECOLI	ATPD_ECOLI	P68699	P0ABA4
ATPL_B	ATPL_B	ATPL_ECOLI	ATPL_ECOLI	P68699	P68699
NFI_A	RS6_A	NFI_ECOLI	RS6_ECOLI	P68739	P02358
NFI_A	CH60_A	NFI_ECOLI	CH60_ECOLI	P68739	P0A6F5
NFI_A	RL7_A	NFI_ECOLI	RL7_ECOLI	P68739	P0A7K2
NFI_A	RL19_A	NFI_ECOLI	RL19_ECOLI	P68739	P0A7K6
NFI_A	RS18_A	NFI_ECOLI	RS18_ECOLI	P68739	P0A7T7
NFI_A	RPOA_A	NFI_ECOLI	RPOA_ECOLI	P68739	P0A7Z4
NFI_A	RPOA_A	NFI_ECOLI	RPOA_ECOLI	P68739	P0A7Z4
NFI_A	UVRB_A	NFI_ECOLI	UVRB_ECOLI	P68739	P0A8F8
NFI_A	UVRB_A	NFI_ECOLI	UVRB_ECOLI	P68739	P0A8F8
NFI_A	DBHA_A	NFI_ECOLI	DBHA_ECOLI	P68739	P0ACF0
NFI_A	DBHA_A	NFI_ECOLI	DBHA_ECOLI	P68739	P0ACF0
NFI_A	HNS_A	NFI_ECOLI	HNS_ECOLI	P68739	P0ACF8
NFI_A	RS15_A	NFI_ECOLI	RS15_ECOLI	P68739	P0ADZ4
NFI_A	RS14_A	NFI_ECOLI	RS14_ECOLI	P68739	P0AG59
NFI_A	RL3_A	NFI_ECOLI	RL3_ECOLI	P68739	P60438
NFI_A	RL4_A	NFI_ECOLI	RL4_ECOLI	P68739	P60723
NFI_A	ODP2_F1	NFI_ECOLI	ODP2_ECOLI	P68739	P06959
NFI_A	CH10_A	NFI_ECOLI	CH10_ECOLI	P68739	P0A6F9
NFI_A	RUVA_A	NFI_ECOLI	RUVA_ECOLI	P68739	P0A809
NFI_A	RUVA_A	NFI_ECOLI	RUVA_ECOLI	P68739	P0A809
NFI_A	DLDH_F1	NFI_ECOLI	DLDH_ECOLI	P68739	P0A9P0
NFI_A	DBHB_A	NFI_ECOLI	DBHB_ECOLI	P68739	P0ACF4
NFI_A	RDGC_A	NFI_ECOLI	RDGC_ECOLI	P68739	P36767
NFI_A	END8_A	NFI_ECOLI	END8_ECOLI	P68739	P50465
NFI_A	NFI_A	NFI_ECOLI	NFI_ECOLI	P68739	P68739
AMPA_A	SYK2_A	AMPA_ECOLI	SYK2_ECOLI	P68767	P0A8N5
AMPA_A	AMPA_A	AMPA_ECOLI	AMPA_ECOLI	P68767	P68767
RL25_A	RPPH_A	RL25_ECOLI	RPPH_ECOLI	P68919	P0A776
RL25_A	RL19_A	RL25_ECOLI	RL19_ECOLI	P68919	P0A7K6
RL25_A	UVRC_A	RL25_ECOLI	UVRC_ECOLI	P68919	P0A8G0
RL25_A	SYK2_A	RL25_ECOLI	SYK2_ECOLI	P68919	P0A8N5
RL25_A	RL23_A	RL25_ECOLI	RL23_ECOLI	P68919	P0ADZ0
RL25_A	SELB_A	RL25_ECOLI	SELB_ECOLI	P68919	P14081
RL25_A	YEFI_F1	RL25_ECOLI	YEFI_ECOLI	P68919	P37751
RL25_A	RLUB_A	RL25_ECOLI	RLUB_ECOLI	P68919	P37765
DHSC_B	DHSD_B	DHSC_ECOLI	DHSD_ECOLI	P69054	P0AC44
DHSC_B	DHSB_F1	DHSC_ECOLI	DHSB_ECOLI	P69054	P07014
IF1_A	IF2_A	IF1_ECOLI	IF2_ECOLI	P69222	P0A705
IF1_A	METK_A	IF1_ECOLI	METK_ECOLI	P69222	P0A817
IF1_A	GLMM_A	IF1_ECOLI	GLMM_ECOLI	P69222	P31120
FIEF_B	FIEF_B	FIEF_ECOLI	FIEF_ECOLI	P69380	P69380
FIEF_B	FIEF_B	FIEF_ECOLI	FIEF_ECOLI	P69380	P69380
RCSA_A	RS6_A	RCSA_ECOLI	RS6_ECOLI	P69405	P02358
RCSA_A	RL19_A	RCSA_ECOLI	RL19_ECOLI	P69405	P0A7K6
RCSA_A	RL33_A	RCSA_ECOLI	RL33_ECOLI	P69405	P0A7N9
RCSA_A	RS13_A	RCSA_ECOLI	RS13_ECOLI	P69405	P0A7S9
RCSA_A	RL16_A	RCSA_ECOLI	RL16_ECOLI	P69405	P0ADY7
RCSA_A	RL21_A	RCSA_ECOLI	RL21_ECOLI	P69405	P0AG48
RCSA_A	ADD_A	RCSA_ECOLI	ADD_ECOLI	P69405	P22333
RCSA_A	RL2_A	RCSA_ECOLI	RL2_ECOLI	P69405	P60422
RCSA_A	RL4_A	RCSA_ECOLI	RL4_ECOLI	P69405	P60723
RCSA_A	RL22_A	RCSA_ECOLI	RL22_ECOLI	P69405	P61175
RCSA_A	RL5_A	RCSA_ECOLI	RL5_ECOLI	P69405	P62399
RCSA_A	LDCI_A	RCSA_ECOLI	LDCI_ECOLI	P69405	P0A9H3
RCSA_A	HYCC_B	RCSA_ECOLI	HYCC_ECOLI	P69405	P16429
RCSA_A	HYCC_B	RCSA_ECOLI	HYCC_ECOLI	P69405	P16429
RCSA_A	RCSA_A	RCSA_ECOLI	RCSA_ECOLI	P69405	P69405
RCSB_A	RL19_A	RCSB_ECOLI	RL19_ECOLI	P69407	P0A7K6
RCSB_A	RS3_A	RCSB_ECOLI	RS3_ECOLI	P69407	P0A7V3
RCSB_A	RS4_A	RCSB_ECOLI	RS4_ECOLI	P69407	P0A7V8
RCSB_A	RPOA_A	RCSB_ECOLI	RPOA_ECOLI	P69407	P0A7Z4
RCSB_A	RL13_A	RCSB_ECOLI	RL13_ECOLI	P69407	P0AA10
RCSB_A	ATMA_B	RCSB_ECOLI	ATMA_ECOLI	P69407	P0ABB8
RCSB_A	CRP_A	RCSB_ECOLI	CRP_ECOLI	P69407	P0ACJ8
RCSB_A	ETK_B	RCSB_ECOLI	ETK_ECOLI	P69407	P38134
RCSB_A	RL5_A	RCSB_ECOLI	RL5_ECOLI	P69407	P62399
RCSB_A	RS21_A	RCSB_ECOLI	RS21_ECOLI	P69407	P68679
RCSB_A	PRMA_A	RCSB_ECOLI	PRMA_ECOLI	P69407	P0A8T1
RCSB_A	PRMA_A	RCSB_ECOLI	PRMA_ECOLI	P69407	P0A8T1
RCSB_A	EFTU1_F1	RCSB_ECOLI	EFTU1_ECOLI	P69407	P0CE47
RCSB_A	LLDP_B	RCSB_ECOLI	LLDP_ECOLI	P69407	P33231
RCSB_A	RLMN_A	RCSB_ECOLI	RLMN_ECOLI	P69407	P36979
RCSB_A	YAGA_A	RCSB_ECOLI	YAGA_ECOLI	P69407	P37007
RCSB_A	YHJQ_A	RCSB_ECOLI	YHJQ_ECOLI	P69407	P37655
RCSB_A	YOJN_B	RCSB_ECOLI	YOJN_ECOLI	P69407	P39838
RCSB_A	GADE_A	RCSB_ECOLI	GADE_ECOLI	P69407	P63204
RCSB_A	RCSB_A	RCSB_ECOLI	RCSB_ECOLI	P69407	P69407
RCSB_A	GFCD_G	RCSB_ECOLI	GFCD_ECOLI	P69407	P75882
RCSB_A	GFCD_G	RCSB_ECOLI	GFCD_ECOLI	P69407	P75882
RCSB_A	RHMD_A	RCSB_ECOLI	RHMD_ECOLI	P69407	P77215
RCSB_A	CINAL_A	RCSB_ECOLI	CINAL_ECOLI	P69407	P77808
RCSB_A	SSUD_A	RCSB_ECOLI	SSUD_ECOLI	P69407	P80645
RCSB_A	YGFK_A	RCSB_ECOLI	YGFK_ECOLI	P69407	Q46811
TATB_B	TATB_B	TATB_ECOLI	TATB_ECOLI	P69425	P69425
TATB_B	TATC_B	TATB_ECOLI	TATC_ECOLI	P69425	P69423
TATB_B	TATC_B	TATB_ECOLI	TATC_ECOLI	P69425	P69423
TATA_B	TATA_B	TATA_ECOLI	TATA_ECOLI	P69428	P69428
TATA_B	TATB_B	TATA_ECOLI	TATB_ECOLI	P69428	P69425
PGAD_B	MNME_F1	PGAD_ECOLI	MNME_ECOLI	P69432	P25522
PGAD_B	MNME_F1	PGAD_ECOLI	MNME_ECOLI	P69432	P25522
KAD_A	PBPA_B	KAD_ECOLI	PBPA_ECOLI	P69441	P02918
KAD_A	RPOC_A	KAD_ECOLI	RPOC_ECOLI	P69441	P0A8T7
KAD_A	APAH_A	KAD_ECOLI	APAH_ECOLI	P69441	P05637
KAD_A	KAD_A	KAD_ECOLI	KAD_ECOLI	P69441	P69441
CUTA_A	FTSA_F1	CUTA_ECOLI	FTSA_ECOLI	P69488	P0ABH0
CUTA_A	CUTA_A	CUTA_ECOLI	CUTA_ECOLI	P69488	P69488
CUTA_A	YEGL_A	CUTA_ECOLI	YEGL_ECOLI	P69488	P76396
CCME_B	CCMF_B	CCME_ECOLI	CCMF_ECOLI	P69490	P33927
APT_A	DDLA_A	APT_ECOLI	DDLA_ECOLI	P69503	P0A6J8
APT_A	DDLA_A	APT_ECOLI	DDLA_ECOLI	P69503	P0A6J8
APT_A	APT_A	APT_ECOLI	APT_ECOLI	P69503	P69503
RCMNS_A	RL4_A	RCMNS_ECOLI	RL4_ECOLI	P69506	P60723
MBHS_B	RL23_A	MBHS_ECOLI	RL23_ECOLI	P69739	P0ADZ0
MBHS_B	RL2_A	MBHS_ECOLI	RL2_ECOLI	P69739	P60422
MBHS_B	RL24_A	MBHS_ECOLI	RL24_ECOLI	P69739	P60624
MBHS_B	CH10_A	MBHS_ECOLI	CH10_ECOLI	P69739	P0A6F9
MBHS_B	EFTU1_F1	MBHS_ECOLI	EFTU1_ECOLI	P69739	P0CE47
MBHS_B	SECA_F1	MBHS_ECOLI	SECA_ECOLI	P69739	P10408
MBHT_F2	TIG_A	MBHT_ECOLI	TIG_ECOLI	P69741	P0A850
PTGA_F1	GLPK_A	PTGA_ECOLI	GLPK_ECOLI	P69783	P0A6F3
PTGA_F1	CYSI_A	PTGA_ECOLI	CYSI_ECOLI	P69783	P17846
PTGA_F1	LACY_B	PTGA_ECOLI	LACY_ECOLI	P69783	P02920
PTGA_F1	PTGA_F1	PTGA_ECOLI	PTGA_ECOLI	P69783	P69783
PTGCB_B	MLC_F1	PTGCB_ECOLI	MLC_ECOLI	P69786	P50456
PTGCB_B	PTGA_F1	PTGCB_ECOLI	PTGA_ECOLI	P69786	P69783
PTGCB_B	PTGCB_B	PTGCB_ECOLI	PTGCB_ECOLI	P69786	P69786
PTQA_F1	PTQA_F1	PTQA_ECOLI	PTQA_ECOLI	P69791	P69791
PTNAB_F1	RL28_A	PTNAB_ECOLI	RL28_ECOLI	P69797	P0A7M2
PTNAB_F1	RL28_A	PTNAB_ECOLI	RL28_ECOLI	P69797	P0A7M2
PTNAB_F1	RPOS_A	PTNAB_ECOLI	RPOS_ECOLI	P69797	P13445
PTNAB_F1	RP54_A	PTNAB_ECOLI	RP54_ECOLI	P69797	P24255
PTNAB_F1	PTNAB_F1	PTNAB_ECOLI	PTNAB_ECOLI	P69797	P69797
PTFAH_F1	RIBD_A	PTFAH_ECOLI	RIBD_ECOLI	P69811	P25539
PTFAH_F1	RIBD_A	PTFAH_ECOLI	RIBD_ECOLI	P69811	P25539
PTKA_F1	PYRH_A	PTKA_ECOLI	PYRH_ECOLI	P69828	P0A7E9
PTKA_F1	TIG_A	PTKA_ECOLI	TIG_ECOLI	P69828	P0A850
PTKA_F1	ARGT_G	PTKA_ECOLI	ARGT_ECOLI	P69828	P09551
PTKA_F1	ALDB_A	PTKA_ECOLI	ALDB_ECOLI	P69828	P37685
PTSN_F1	CLPB_A	PTSN_ECOLI	CLPB_ECOLI	P69829	P63284
DMSD_F1	DMSD_F1	DMSD_ECOLI	DMSD_ECOLI	P69853	P69853
DMSD_F1	YNFF_F2	DMSD_ECOLI	YNFF_ECOLI	P69853	P77783
DCEA_A	GRPE_A	DCEA_ECOLI	GRPE_ECOLI	P69908	P09372
DCEA_A	SSB_A	DCEA_ECOLI	SSB_ECOLI	P69908	P0AGE0
DCEA_A	IBPA_A	DCEA_ECOLI	IBPA_ECOLI	P69908	P0C054
DCEA_A	DCEA_A	DCEA_ECOLI	DCEA_ECOLI	P69908	P69908
DCEB_A	PBPA_B	DCEB_ECOLI	PBPA_ECOLI	P69910	P02918
DCEB_A	SUCC_A	DCEB_ECOLI	SUCC_ECOLI	P69910	P0A836
DCEB_A	RIMO_A	DCEB_ECOLI	RIMO_ECOLI	P69910	P0AEI4
DCEB_A	HELD_A	DCEB_ECOLI	HELD_ECOLI	P69910	P15038
DCEB_A	FABA_A	DCEB_ECOLI	FABA_ECOLI	P69910	P0A6Q3
DCEB_A	NAGB_B	DCEB_ECOLI	NAGB_ECOLI	P69910	P0A759
DCEB_A	SYK2_A	DCEB_ECOLI	SYK2_ECOLI	P69910	P0A8N5
DCEB_A	SYK2_A	DCEB_ECOLI	SYK2_ECOLI	P69910	P0A8N5
DCEB_A	BLC_I	DCEB_ECOLI	BLC_ECOLI	P69910	P0A901
DCEB_A	P5CR_A	DCEB_ECOLI	P5CR_ECOLI	P69910	P0A9L8
DCEB_A	YIID_B	DCEB_ECOLI	YIID_ECOLI	P69910	P0ADQ2
DCEB_A	IBPB_A	DCEB_ECOLI	IBPB_ECOLI	P69910	P0C058
DCEB_A	ACON1_A	DCEB_ECOLI	ACON1_ECOLI	P69910	P25516
DCEB_A	YADG_F1	DCEB_ECOLI	YADG_ECOLI	P69910	P36879
DCEB_A	AG43_H	DCEB_ECOLI	AG43_ECOLI	P69910	P39180
DCEB_A	YJJU_A	DCEB_ECOLI	YJJU_ECOLI	P69910	P39407
DCEB_A	DCEA_A	DCEB_ECOLI	DCEA_ECOLI	P69910	P69908
DCEB_A	DCEA_A	DCEB_ECOLI	DCEA_ECOLI	P69910	P69908
DCEB_A	DCEB_A	DCEB_ECOLI	DCEB_ECOLI	P69910	P69910
DCEB_A	YQHD_A	DCEB_ECOLI	YQHD_ECOLI	P69910	Q46856
CSRA_A	ENO_A	CSRA_ECOLI	ENO_ECOLI	P69913	P0A6P9
CSRA_A	RL19_A	CSRA_ECOLI	RL19_ECOLI	P69913	P0A7K6
CSRA_A	RL1_A	CSRA_ECOLI	RL1_ECOLI	P69913	P0A7L0
CSRA_A	RL20_A	CSRA_ECOLI	RL20_ECOLI	P69913	P0A7L3
CSRA_A	RS13_A	CSRA_ECOLI	RS13_ECOLI	P69913	P0A7S9
CSRA_A	RS19_A	CSRA_ECOLI	RS19_ECOLI	P69913	P0A7U3
CSRA_A	RS3_A	CSRA_ECOLI	RS3_ECOLI	P69913	P0A7V3
CSRA_A	RS4_A	CSRA_ECOLI	RS4_ECOLI	P69913	P0A7V8
CSRA_A	RHLB_A	CSRA_ECOLI	RHLB_ECOLI	P69913	P0A8J8
CSRA_A	RL13_A	CSRA_ECOLI	RL13_ECOLI	P69913	P0AA10
CSRA_A	RHO_A	CSRA_ECOLI	RHO_ECOLI	P69913	P0AG30
CSRA_A	RL17_A	CSRA_ECOLI	RL17_ECOLI	P69913	P0AG44
CSRA_A	RL21_A	CSRA_ECOLI	RL21_ECOLI	P69913	P0AG48
CSRA_A	RS14_A	CSRA_ECOLI	RS14_ECOLI	P69913	P0AG59
CSRA_A	RL18_A	CSRA_ECOLI	RL18_ECOLI	P69913	P0C018
CSRA_A	HELD_A	CSRA_ECOLI	HELD_ECOLI	P69913	P15038
CSRA_A	HELD_A	CSRA_ECOLI	HELD_ECOLI	P69913	P15038
CSRA_A	RNR_A	CSRA_ECOLI	RNR_ECOLI	P69913	P21499
CSRA_A	RL4_A	CSRA_ECOLI	RL4_ECOLI	P69913	P60723
CSRA_A	HFQ_F1	CSRA_ECOLI	HFQ_ECOLI	P69913	P0A6X3
CSRA_A	DPO3B_A	CSRA_ECOLI	DPO3B_ECOLI	P69913	P0A988
CSRA_A	DBHB_A	CSRA_ECOLI	DBHB_ECOLI	P69913	P0ACF4
CSRA_A	SKP_G	CSRA_ECOLI	SKP_ECOLI	P69913	P0AEU7
CSRA_A	NAGC_B	CSRA_ECOLI	NAGC_ECOLI	P69913	P0AF20
CSRA_A	YJDI_A	CSRA_ECOLI	YJDI_ECOLI	P69913	P0AF59
CSRA_A	ACON1_A	CSRA_ECOLI	ACON1_ECOLI	P69913	P25516
RIR2_B	MREB_F1	RIR2_ECOLI	MREB_ECOLI	P69924	P0A9X4
RIR2_B	EFTU1_F1	RIR2_ECOLI	EFTU1_ECOLI	P69924	P0CE47
RIR2_B	RHSB_A	RIR2_ECOLI	RHSB_ECOLI	P69924	P16917
RIR2_B	RHSB_A	RIR2_ECOLI	RHSB_ECOLI	P69924	P16917
HDA_F1	MURA_A	HDA_ECOLI	MURA_ECOLI	P69931	P0A749
HDA_F1	RL7_A	HDA_ECOLI	RL7_ECOLI	P69931	P0A7K2
HDA_F1	RL33_A	HDA_ECOLI	RL33_ECOLI	P69931	P0A7N9
HDA_F1	RS10_A	HDA_ECOLI	RS10_ECOLI	P69931	P0A7R5
HDA_F1	RS2_A	HDA_ECOLI	RS2_ECOLI	P69931	P0A7V0
HDA_F1	RHO_A	HDA_ECOLI	RHO_ECOLI	P69931	P0AG30
HDA_F1	YEJE_B	HDA_ECOLI	YEJE_ECOLI	P69931	P33915
HDA_F1	RECA_F1	HDA_ECOLI	RECA_ECOLI	P69931	P0A7G6
HDA_F1	NFRA_H	HDA_ECOLI	NFRA_ECOLI	P69931	P31600
HDA_F1	HDA_F1	HDA_ECOLI	HDA_ECOLI	P69931	P69931
HDA_F1	YAIP_B	HDA_ECOLI	YAIP_ECOLI	P69931	Q47536
HYFR_A	RF1_A	HYFR_ECOLI	RF1_ECOLI	P71229	P0A7I0
WCAC_A	METN_F1	WCAC_ECOLI	METN_ECOLI	P71237	P30750
WCAD_B	RLMN_A	WCAD_ECOLI	RLMN_ECOLI	P71238	P36979
WCAJ_B	RSGA_A	WCAJ_ECOLI	RSGA_ECOLI	P71241	P39286
YAIS_A	GHRB_A	YAIS_ECOLI	GHRB_ECOLI	P71311	P37666
YAGE_A	YAGE_A	YAGE_ECOLI	YAGE_ECOLI	P75682	P75682
YAGG_B	KDSA_A	YAGG_ECOLI	KDSA_ECOLI	P75683	P0A715
YAIX_A	SECB_F1	YAIX_ECOLI	SECB_ECOLI	P75697	P0AG86
YAIX_A	SSB_A	YAIX_ECOLI	SSB_ECOLI	P75697	P0AGE0
YAIX_A	YDCJ_B	YAIX_ECOLI	YDCJ_ECOLI	P75697	P76097
YLBA_A	YLBA_A	YLBA_ECOLI	YLBA_ECOLI	P75713	P75713
UBIF_B	NDPA_A	UBIF_ECOLI	NDPA_ECOLI	P75728	P33920
UBIF_B	YDAC_A	UBIF_ECOLI	YDAC_ECOLI	P75728	P33230
DTPD_B	ULAR_A	DTPD_ECOLI	ULAR_ECOLI	P75742	P0A9W0
YBGK_A	YBGJ_A	YBGK_ECOLI	YBGJ_ECOLI	P75745	P0AAV4
YBGL_A	DNAJ_A	YBGL_ECOLI	DNAJ_ECOLI	P75746	P08622
YBGL_A	PBP2_B	YBGL_ECOLI	PBP2_ECOLI	P75746	P0AD65
YBGL_A	YBGI_A	YBGL_ECOLI	YBGI_ECOLI	P75746	P0AFP6
YBGL_A	YEGJ_G	YBGL_ECOLI	YEGJ_ECOLI	P75746	P76394
YBGQ_H	IPYR_A	YBGQ_ECOLI	IPYR_ECOLI	P75750	P0A7A9
YBHK_A	RS7_A	YBHK_ECOLI	RS7_ECOLI	P75767	P02359
YBHK_A	RS5_A	YBHK_ECOLI	RS5_ECOLI	P75767	P0A7W1
YBHK_A	RPOB_A	YBHK_ECOLI	RPOB_ECOLI	P75767	P0A8V2
YBHK_A	RL13_A	YBHK_ECOLI	RL13_ECOLI	P75767	P0AA10
YBHK_A	CCMH_B	YBHK_ECOLI	CCMH_ECOLI	P75767	P0ABM9
YBHK_A	RL23_A	YBHK_ECOLI	RL23_ECOLI	P75767	P0ADZ0
YBHK_A	RL21_A	YBHK_ECOLI	RL21_ECOLI	P75767	P0AG48
YBHK_A	RL3_A	YBHK_ECOLI	RL3_ECOLI	P75767	P60438
YBHK_A	RL4_A	YBHK_ECOLI	RL4_ECOLI	P75767	P60723
YBHK_A	SYV_A	YBHK_ECOLI	SYV_ECOLI	P75767	P07118
YBHK_A	FLIY_G	YBHK_ECOLI	FLIY_ECOLI	P75767	P0AEM9
YBHK_A	INGK_A	YBHK_ECOLI	INGK_ECOLI	P75767	P0AEW6
YBHK_A	INGK_A	YBHK_ECOLI	INGK_ECOLI	P75767	P0AEW6
YBHK_A	NARI_B	YBHK_ECOLI	NARI_ECOLI	P75767	P11350
YBHK_A	IDNT_B	YBHK_ECOLI	IDNT_ECOLI	P75767	P39344
YBHK_A	YBHK_A	YBHK_ECOLI	YBHK_ECOLI	P75767	P75767
YBHK_A	YFDE_B	YBHK_ECOLI	YFDE_ECOLI	P75767	P76518
FIU_H	YIBA_A	FIU_ECOLI	YIBA_ECOLI	P75780	P0ADK6
RLMF_A	RS13_A	RLMF_ECOLI	RS13_ECOLI	P75782	P0A7S9
RLMF_A	TIG_A	RLMF_ECOLI	TIG_ECOLI	P75782	P0A850
RLMF_A	DBHA_A	RLMF_ECOLI	DBHA_ECOLI	P75782	P0ACF0
RLMF_A	KPYK1_A	RLMF_ECOLI	KPYK1_ECOLI	P75782	P0AD61
RLMF_A	YGFA_A	RLMF_ECOLI	YGFA_ECOLI	P75782	P0AC28
YBIU_A	SECA_F1	YBIU_ECOLI	SECA_ECOLI	P75791	P10408
SUPH_A	SUPH_A	SUPH_ECOLI	SUPH_ECOLI	P75792	P75792
PFLE_A	IBPA_A	PFLE_ECOLI	IBPA_ECOLI	P75794	P0C054
PFLE_A	IBPA_A	PFLE_ECOLI	IBPA_ECOLI	P75794	P0C054
GSIB_G	YJIN_B	GSIB_ECOLI	YJIN_ECOLI	P75797	P39385
GSIB_G	YJBQ_A	GSIB_ECOLI	YJBQ_ECOLI	P75797	P0AF48
GSIB_G	YJIA_A	GSIB_ECOLI	YJIA_ECOLI	P75797	P24203
YBJI_A	YBJI_A	YBJI_ECOLI	YBJI_ECOLI	P75809	P75809
HCP_A	DEAD_A	HCP_ECOLI	DEAD_ECOLI	P75825	P0A9P6
HCP_A	DEAD_A	HCP_ECOLI	DEAD_ECOLI	P75825	P0A9P6
YBJE_B	CLPA_A	YBJE_ECOLI	CLPA_ECOLI	P75826	P0ABH9
YBJX_F1	RS6_A	YBJX_ECOLI	RS6_ECOLI	P75829	P02358
YBJX_F1	DNAJ_A	YBJX_ECOLI	DNAJ_ECOLI	P75829	P08622
YBJX_F1	RL10_A	YBJX_ECOLI	RL10_ECOLI	P75829	P0A7J3
YBJX_F1	RL19_A	YBJX_ECOLI	RL19_ECOLI	P75829	P0A7K6
YBJX_F1	RL1_A	YBJX_ECOLI	RL1_ECOLI	P75829	P0A7L0
YBJX_F1	RL20_A	YBJX_ECOLI	RL20_ECOLI	P75829	P0A7L3
YBJX_F1	RL20_A	YBJX_ECOLI	RL20_ECOLI	P75829	P0A7L3
YBJX_F1	RL28_A	YBJX_ECOLI	RL28_ECOLI	P75829	P0A7M2
YBJX_F1	RL9_A	YBJX_ECOLI	RL9_ECOLI	P75829	P0A7R1
YBJX_F1	RS13_A	YBJX_ECOLI	RS13_ECOLI	P75829	P0A7S9
YBJX_F1	RS19_A	YBJX_ECOLI	RS19_ECOLI	P75829	P0A7U3
YBJX_F1	RS20_A	YBJX_ECOLI	RS20_ECOLI	P75829	P0A7U7
YBJX_F1	RS2_A	YBJX_ECOLI	RS2_ECOLI	P75829	P0A7V0
YBJX_F1	RS5_A	YBJX_ECOLI	RS5_ECOLI	P75829	P0A7W1
YBJX_F1	RPOC_A	YBJX_ECOLI	RPOC_ECOLI	P75829	P0A8T7
YBJX_F1	RL13_A	YBJX_ECOLI	RL13_ECOLI	P75829	P0AA10
YBJX_F1	DBHA_A	YBJX_ECOLI	DBHA_ECOLI	P75829	P0ACF0
YBJX_F1	DBHA_A	YBJX_ECOLI	DBHA_ECOLI	P75829	P0ACF0
YBJX_F1	RL17_A	YBJX_ECOLI	RL17_ECOLI	P75829	P0AG44
YBJX_F1	RL21_A	YBJX_ECOLI	RL21_ECOLI	P75829	P0AG48
YBJX_F1	RS1_A	YBJX_ECOLI	RS1_ECOLI	P75829	P0AG67
YBJX_F1	YFIF_A	YBJX_ECOLI	YFIF_ECOLI	P75829	P0AGJ5
YBJX_F1	RL2_A	YBJX_ECOLI	RL2_ECOLI	P75829	P60422
